Detailed Statistics Arrivals  
Destination Airport: Los Angeles, CA: Los Angeles International (LAX)
Airline: Allegiant Air (G4)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"G4","03/07/2019","0702","321NV","BLI","09:44","09:52","164","178","8","09:42","10","0","0","0","0","0"
"G4","03/07/2019","1360","240NV","CVG","08:31","08:39","301","315","8","08:25","14","0","0","0","0","0"
"G4","03/08/2019","0335","302NV","TUL","14:05","14:03","209","208","-2","13:59","4","0","0","0","0","0"
"G4","03/08/2019","0343","317NV","EUG","22:09","21:47","127","116","-22","21:39","8","0","0","0","0","0"
"G4","03/08/2019","0345","317NV","PVU","16:25","16:26","110","116","1","16:21","5","0","0","0","0","0"
"G4","03/08/2019","0355","302NV","MEM","23:19","23:11","258","250","-8","23:04","7","0","0","0","0","0"
"G4","03/08/2019","1360","272NV","CVG","09:31","10:41","301","332","70","10:35","6","39","0","31","0","0"
"G4","03/09/2019","0319","317NV","SGF","21:04","21:02","227","239","-2","20:51","11","0","0","0","0","0"
"G4","03/09/2019","0361","317NV","MTJ","12:09","12:18","127","127","9","12:11","7","0","0","0","0","0"
"G4","03/10/2019","0303","317NV","OKC","13:00","13:14","184","205","14","13:04","10","0","0","0","0","0"
"G4","03/10/2019","0339","302NV","BOI","17:44","17:24","131","120","-20","17:15","9","0","0","0","0","0"
"G4","03/10/2019","0341","317NV","MFR","23:16","23:30","112","116","14","23:13","17","0","0","0","0","0"
"G4","03/10/2019","0702","321NV","BLI","09:44","09:51","164","176","7","09:37","14","0","0","0","0","0"
"G4","03/10/2019","1360","240NV","CVG","08:31","08:35","301","307","4","08:29","6","0","0","0","0","0"
"G4","03/11/2019","0335","317NV","TUL","14:05","14:56","209","204","51","14:51","5","51","0","0","0","0"
"G4","03/11/2019","0343","302NV","EUG","22:54","22:44","127","119","-10","22:34","10","0","0","0","0","0"
"G4","03/11/2019","0345","302NV","PVU","17:10","17:15","110","115","5","16:59","16","0","0","0","0","0"
"G4","03/11/2019","0355","317NV","MEM","23:19","23:58","258","258","39","23:52","6","0","0","0","0","39"
"G4","03/11/2019","1360","272NV","CVG","09:31","09:40","301","310","9","09:28","12","0","0","0","0","0"
"G4","03/13/2019","0319","317NV","SGF","21:40","21:24","227","216","-16","21:08","16","0","0","0","0","0"
"G4","03/13/2019","0361","317NV","MTJ","12:09","11:57","127","118","-12","11:52","5","0","0","0","0","0"
"G4","03/14/2019","0303","317NV","OKC","13:00","13:05","184","189","5","12:57","8","0","0","0","0","0"
"G4","03/14/2019","0339","319NV","BOI","17:44","17:59","131","125","15","17:53","6","12","0","0","0","3"
"G4","03/14/2019","0341","317NV","MFR","23:16","22:56","112","105","-20","22:47","9","0","0","0","0","0"
"G4","03/14/2019","0702","321NV","BLI","09:44","09:35","164","160","-9","09:25","10","0","0","0","0","0"
"G4","03/14/2019","1360","240NV","CVG","08:31","08:14","301","284","-17","08:10","4","0","0","0","0","0"
"G4","03/15/2019","0335","317NV","TUL","14:05","13:41","209","182","-24","13:37","4","0","0","0","0","0"
"G4","03/15/2019","0343","319NV","EUG","22:54","22:31","127","112","-23","22:27","4","0","0","0","0","0"
"G4","03/15/2019","0345","319NV","PVU","17:10","16:51","110","96","-19","16:46","5","0","0","0","0","0"
"G4","03/15/2019","0355","317NV","MEM","23:19","22:49","258","228","-30","22:44","5","0","0","0","0","0"
"G4","03/15/2019","1360","272NV","CVG","09:31","09:03","301","273","-28","08:57","6","0","0","0","0","0"
"G4","03/16/2019","0319","319NV","SGF","21:14","20:46","227","196","-28","20:36","10","0","0","0","0","0"
"G4","03/16/2019","0353","317NV","BLI","14:40","14:30","164","154","-10","14:23","7","0","0","0","0","0"
"G4","03/16/2019","0361","319NV","MTJ","12:09","11:54","127","112","-15","11:46","8","0","0","0","0","0"
"G4","03/17/2019","0303","319NV","OKC","13:00","12:35","184","159","-25","12:30","5","0","0","0","0","0"
"G4","03/17/2019","0339","317NV","BOI","17:14","17:12","131","116","-2","17:01","11","0","0","0","0","0"
"G4","03/17/2019","0341","319NV","MFR","23:16","23:09","112","117","-7","22:48","21","0","0","0","0","0"
"G4","03/17/2019","0702","321NV","BLI","09:44","09:34","164","165","-10","09:18","16","0","0","0","0","0"
"G4","03/17/2019","1360","240NV","CVG","08:31","07:53","301","263","-38","07:44","9","0","0","0","0","0"
"G4","03/18/2019","0335","319NV","TUL","14:05","13:44","209","182","-21","13:37","7","0","0","0","0","0"
"G4","03/18/2019","0343","317NV","EUG","22:24","22:13","127","121","-11","22:04","9","0","0","0","0","0"
"G4","03/18/2019","0345","317NV","PVU","16:40","16:35","110","102","-5","16:29","6","0","0","0","0","0"
"G4","03/18/2019","0355","319NV","MEM","23:19","23:02","258","233","-17","22:58","4","0","0","0","0","0"
"G4","03/18/2019","1360","272NV","CVG","09:31","09:40","301","310","9","09:29","11","0","0","0","0","0"
"G4","03/19/2019","0341","319NV","MFR","19:51","19:57","112","127","6","19:43","14","0","0","0","0","0"
"G4","03/19/2019","0353","319NV","BLI","14:30","14:27","164","172","-3","14:13","14","0","0","0","0","0"
"G4","03/20/2019","0319","317NV","SGF","21:14","20:53","227","211","-21","20:49","4","0","0","0","0","0"
"G4","03/20/2019","0343","319NV","EUG","18:56","18:50","127","128","-6","18:40","10","0","0","0","0","0"
"G4","03/20/2019","0361","317NV","MTJ","12:09","11:50","127","121","-19","11:42","8","0","0","0","0","0"
"G4","03/21/2019","0303","319NV","OKC","13:00","13:11","184","187","11","13:00","11","0","0","0","0","0"
"G4","03/21/2019","0339","317NV","BOI","17:44","17:40","131","127","-4","17:30","10","0","0","0","0","0"
"G4","03/21/2019","0341","319NV","MFR","23:16","23:12","112","104","-4","23:01","11","0","0","0","0","0"
"G4","03/21/2019","0702","304NV","BLI","09:44","09:34","164","158","-10","09:30","4","0","0","0","0","0"
"G4","03/21/2019","1360","226NV","CVG","08:31","07:45","301","265","-46","07:39","6","0","0","0","0","0"
"G4","03/22/2019","0335","319NV","TUL","14:05","13:25","209","182","-40","13:19","6","0","0","0","0","0"
"G4","03/22/2019","0343","317NV","EUG","22:54","22:28","127","116","-26","22:23","5","0","0","0","0","0"
"G4","03/22/2019","0345","317NV","PVU","17:10","16:58","110","103","-12","16:54","4","0","0","0","0","0"
"G4","03/22/2019","0355","319NV","MEM","23:19","23:10","258","251","-9","23:03","7","0","0","0","0","0"
"G4","03/22/2019","1360","272NV","CVG","09:31","09:18","301","288","-13","09:10","8","0","0","0","0","0"
"G4","03/23/2019","0319","319NV","SGF","21:34","21:22","227","224","-12","21:18","4","0","0","0","0","0"
"G4","03/23/2019","0339","317NV","BOI","18:15","19:12","131","139","57","18:59","13","0","47","8","0","2"
"G4","03/23/2019","0341","317NV","MFR","12:36","12:40","112","117","4","12:27","13","0","0","0","0","0"
"G4","03/23/2019","0361","319NV","MTJ","12:09","12:35","127","149","26","12:30","5","0","0","26","0","0"
"G4","03/23/2019","0702","321NV","BLI","18:14","18:05","164","163","-9","17:55","10","0","0","0","0","0"
"G4","03/24/2019","0303","319NV","OKC","13:00","13:40","184","201","40","13:33","7","10","0","17","0","13"
"G4","03/24/2019","0339","317NV","BOI","17:44","17:47","131","121","3","17:39","8","0","0","0","0","0"
"G4","03/24/2019","0341","319NV","MFR","23:16","23:42","112","117","26","23:31","11","0","0","5","0","21"
"G4","03/24/2019","0702","321NV","BLI","09:44","09:35","164","162","-9","09:27","8","0","0","0","0","0"
"G4","03/24/2019","1360","226NV","CVG","08:31","08:22","301","297","-9","08:15","7","0","0","0","0","0"
"G4","03/25/2019","0335","317NV","TUL","14:05","13:53","209","204","-12","13:47","6","0","0","0","0","0"
"G4","03/25/2019","0343","319NV","EUG","22:24","22:15","127","123","-9","22:11","4","0","0","0","0","0"
"G4","03/25/2019","0345","319NV","PVU","16:40","16:36","110","106","-4","16:25","11","0","0","0","0","0"
"G4","03/25/2019","0355","317NV","MEM","23:19","23:05","258","245","-14","22:59","6","0","0","0","0","0"
"G4","03/25/2019","1360","272NV","CVG","09:31","09:09","301","280","-22","09:03","6","0","0","0","0","0"
"G4","03/26/2019","0341","319NV","MFR","19:51","19:59","112","120","8","19:50","9","0","0","0","0","0"
"G4","03/26/2019","0353","319NV","BLI","14:30","14:28","164","170","-2","14:18","10","0","0","0","0","0"
"G4","03/27/2019","0319","317NV","SGF","21:14","21:25","227","233","11","21:17","8","0","0","0","0","0"
"G4","03/27/2019","0343","319NV","EUG","18:56","18:42","127","123","-14","18:35","7","0","0","0","0","0"
"G4","03/27/2019","0361","317NV","MTJ","12:09","11:48","127","119","-21","11:42","6","0","0","0","0","0"
"G4","03/28/2019","0303","319NV","OKC","13:00","13:00","184","182","0","12:53","7","0","0","0","0","0"
"G4","03/28/2019","0339","317NV","BOI","17:44","17:26","131","122","-18","17:15","11","0","0","0","0","0"
"G4","03/28/2019","0341","319NV","MFR","23:16","23:06","112","105","-10","22:56","10","0","0","0","0","0"
"G4","03/28/2019","0702","321NV","BLI","09:44","09:49","164","173","5","09:35","14","0","0","0","0","0"
"G4","03/28/2019","1360","226NV","CVG","08:31","08:11","301","286","-20","08:03","8","0","0","0","0","0"
"G4","03/29/2019","0335","319NV","TUL","14:05","13:54","209","200","-11","13:47","7","0","0","0","0","0"
"G4","03/29/2019","0343","317NV","EUG","22:54","00:08","127","141","74","23:31","37","0","60","14","0","0"
"G4","03/29/2019","0345","317NV","PVU","17:10","17:00","110","104","-10","16:53","7","0","0","0","0","0"
"G4","03/29/2019","0355","319NV","MEM","23:19","23:25","258","264","6","23:07","18","0","0","0","0","0"
"G4","03/29/2019","1360","272NV","CVG","09:31","09:21","301","291","-10","09:17","4","0","0","0","0","0"
"G4","03/30/2019","0319","319NV","SGF","21:34","21:15","227","215","-19","21:08","7","0","0","0","0","0"
"G4","03/30/2019","0339","317NV","BOI","18:15","17:49","131","118","-26","17:39","10","0","0","0","0","0"
"G4","03/30/2019","0341","317NV","MFR","12:36","12:20","112","102","-16","12:11","9","0","0","0","0","0"
"G4","03/30/2019","0361","319NV","MTJ","12:09","11:59","127","122","-10","11:49","10","0","0","0","0","0"
"G4","03/30/2019","0702","321NV","BLI","18:14","18:06","164","158","-8","17:52","14","0","0","0","0","0"
"G4","03/31/2019","0303","319NV","OKC","13:30","13:28","184","183","-2","13:19","9","0","0","0","0","0"
"G4","03/31/2019","0339","317NV","BOI","17:44","17:25","131","123","-19","17:12","13","0","0","0","0","0"
"G4","03/31/2019","0341","315NV","MFR","23:46","00:55","112","107","69","00:46","9","69","0","0","0","0"
"G4","03/31/2019","0702","321NV","BLI","09:44","09:35","164","159","-9","09:23","12","0","0","0","0","0"
"G4","03/31/2019","1360","226NV","CVG","08:31","08:07","301","283","-24","08:01","6","0","0","0","0","0"
"G4","04/01/2019","0335","317NV","TUL","14:05","13:36","209","191","-29","13:30","6","0","0","0","0","0"
"G4","04/01/2019","0343","315NV","EUG","22:24","22:32","127","137","8","22:17","15","0","0","0","0","0"
"G4","04/01/2019","0345","315NV","PVU","16:40","16:25","110","102","-15","16:20","5","0","0","0","0","0"
"G4","04/01/2019","0355","317NV","MEM","23:19","23:04","258","243","-15","22:59","5","0","0","0","0","0"
"G4","04/01/2019","1360","258NV","CVG","09:31","09:29","301","289","-2","09:17","12","0","0","0","0","0"
"G4","04/02/2019","0341","315NV","MFR","19:51","19:40","112","108","-11","19:26","14","0","0","0","0","0"
"G4","04/02/2019","0353","315NV","BLI","14:30","14:12","164","156","-18","14:04","8","0","0","0","0","0"
"G4","04/03/2019","0319","315NV","SGF","15:37","15:35","223","213","-2","15:28","7","0","0","0","0","0"
"G4","04/04/2019","0303","315NV","OKC","13:00","13:52","184","174","52","13:47","5","52","0","0","0","0"
"G4","04/04/2019","0339","317NV","BOI","17:39","18:01","126","137","22","17:47","14","0","0","11","0","11"
"G4","04/04/2019","0341","311NV","MFR","23:21","00:06","112","123","45","23:37","29","0","0","11","0","34"
"G4","04/04/2019","0702","304NV","BLI","09:45","09:58","165","181","13","09:47","11","0","0","0","0","0"
"G4","04/04/2019","1360","222NV","CVG","08:27","15:07","297","296","400","14:51","16","400","0","0","0","0"
"G4","04/05/2019","0335","317NV","TUL","14:05","13:55","210","193","-10","13:49","6","0","0","0","0","0"
"G4","04/05/2019","0343","311NV","EUG","22:06","21:49","123","115","-17","21:37","12","0","0","0","0","0"
"G4","04/05/2019","0345","311NV","PVU","16:27","16:25","110","107","-2","16:21","4","0","0","0","0","0"
"G4","04/05/2019","0355","317NV","MEM","23:11","22:54","246","232","-17","22:41","13","0","0","0","0","0"
"G4","04/05/2019","1360","222NV","CVG","09:27","09:10","297","285","-17","08:56","14","0","0","0","0","0"
"G4","04/06/2019","0319","317NV","SGF","16:08","15:48","223","199","-20","15:41","7","0","0","0","0","0"
"G4","04/06/2019","0353","317NV","BLI","23:26","23:11","165","157","-15","23:00","11","0","0","0","0","0"
"G4","04/07/2019","0303","317NV","OKC","13:00","13:33","184","175","33","13:28","5","21","0","12","0","0"
"G4","04/07/2019","0339","311NV","BOI","17:39","17:21","126","116","-18","17:14","7","0","0","0","0","0"
"G4","04/07/2019","0341","317NV","MFR","23:21","24:00","112","122","39","23:35","25","0","0","10","0","29"
"G4","04/07/2019","0702","321NV","BLI","09:45","09:41","165","169","-4","09:26","15","0","0","0","0","0"
"G4","04/07/2019","1360","240NV","CVG","08:27","07:58","297","274","-29","07:53","5","0","0","0","0","0"
"G4","04/08/2019","0335","317NV","TUL","14:05","13:51","210","187","-14","13:45","6","0","0","0","0","0"
"G4","04/08/2019","0343","311NV","EUG","22:06","22:45","123","133","39","22:35","10","0","0","10","0","29"
"G4","04/08/2019","0345","311NV","PVU","16:27","16:15","110","101","-12","16:11","4","0","0","0","0","0"
"G4","04/08/2019","0355","317NV","MEM","23:11","22:40","246","215","-31","22:36","4","0","0","0","0","0"
"G4","04/08/2019","1360","258NV","CVG","09:27","09:04","297","274","-23","08:51","13","0","0","0","0","0"
"G4","04/09/2019","0341","311NV","MFR","12:39","12:29","112","113","-10","12:19","10","0","0","0","0","0"
"G4","04/10/2019","0319","317NV","SGF","15:37","15:37","223","223","0","15:29","8","0","0","0","0","0"
"G4","04/11/2019","0303","317NV","OKC","13:00","12:59","184","183","-1","12:50","9","0","0","0","0","0"
"G4","04/11/2019","0339","311NV","BOI","17:39","17:12","126","107","-27","17:04","8","0","0","0","0","0"
"G4","04/11/2019","0341","317NV","MFR","23:21","23:33","112","104","12","23:23","10","0","0","0","0","0"
"G4","04/11/2019","0702","304NV","BLI","09:45","09:58","165","158","13","09:44","14","0","0","0","0","0"
"G4","04/11/2019","1360","222NV","CVG","08:27","08:14","297","290","-13","07:57","17","0","0","0","0","0"
"G4","04/12/2019","0335","317NV","TUL","14:05","14:03","210","208","-2","13:47","16","0","0","0","0","0"
"G4","04/12/2019","0343","311NV","EUG","22:06","22:23","123","123","17","22:16","7","7","0","0","0","10"
"G4","04/12/2019","0345","311NV","PVU","16:27","16:16","110","98","-11","16:11","5","0","0","0","0","0"
"G4","04/12/2019","0355","317NV","MEM","23:11","22:50","246","226","-21","22:43","7","0","0","0","0","0"
"G4","04/12/2019","1360","224NV","CVG","09:27","09:08","297","279","-19","09:00","8","0","0","0","0","0"
"G4","04/13/2019","0319","311NV","SGF","16:27","16:12","223","195","-15","16:05","7","0","0","0","0","0"
"G4","04/13/2019","0353","317NV","BLI","22:33","22:15","165","159","-18","22:02","13","0","0","0","0","0"
"G4","04/14/2019","0303","311NV","OKC","13:00","13:03","184","187","3","12:54","9","0","0","0","0","0"
"G4","04/14/2019","0339","317NV","BOI","17:39","17:38","126","126","-1","17:26","12","0","0","0","0","0"
"G4","04/14/2019","0341","311NV","MFR","23:21","23:23","112","120","2","23:07","16","0","0","0","0","0"
"G4","04/14/2019","0702","324NV","BLI","09:45","09:32","165","164","-13","09:18","14","0","0","0","0","0"
"G4","04/14/2019","1360","240NV","CVG","08:27","07:58","297","273","-29","07:54","4","0","0","0","0","0"
"G4","04/15/2019","0335","317NV","TUL","14:05","13:50","210","196","-15","13:42","8","0","0","0","0","0"
"G4","04/15/2019","0343","311NV","EUG","22:06","22:03","123","114","-3","21:58","5","0","0","0","0","0"
"G4","04/15/2019","0345","311NV","PVU","16:27","16:20","110","105","-7","16:13","7","0","0","0","0","0"
"G4","04/15/2019","0355","317NV","MEM","23:11","22:54","246","229","-17","22:47","7","0","0","0","0","0"
"G4","04/15/2019","1360","241NV","CVG","09:27","09:18","297","273","-9","09:12","6","0","0","0","0","0"
"G4","04/17/2019","0319","311NV","SGF","15:37","15:12","223","201","-25","15:07","5","0","0","0","0","0"
"G4","04/18/2019","0303","311NV","OKC","13:00","13:00","184","179","0","12:50","10","0","0","0","0","0"
"G4","04/18/2019","0339","317NV","BOI","17:39","17:37","126","125","-2","17:23","14","0","0","0","0","0"
"G4","04/18/2019","0341","311NV","MFR","23:21","23:01","112","103","-20","22:52","9","0","0","0","0","0"
"G4","04/18/2019","0702","324NV","BLI","09:45","09:50","165","177","5","09:35","15","0","0","0","0","0"
"G4","04/18/2019","1360","222NV","CVG","08:27","08:01","297","272","-26","07:56","5","0","0","0","0","0"
"G4","04/19/2019","0335","317NV","TUL","14:05","13:47","210","193","-18","13:39","8","0","0","0","0","0"
"G4","04/19/2019","0343","311NV","EUG","22:06","22:43","123","130","37","22:32","11","0","0","7","0","30"
"G4","04/19/2019","0345","311NV","PVU","16:27","17:09","110","108","42","16:58","11","42","0","0","0","0"
"G4","04/19/2019","0355","317NV","MEM","23:11","23:18","246","253","7","22:59","19","0","0","0","0","0"
"G4","04/19/2019","1360","222NV","CVG","09:27","09:15","297","285","-12","09:08","7","0","0","0","0","0"
"G4","04/20/2019","0319","317NV","SGF","16:08","15:59","223","216","-9","15:50","9","0","0","0","0","0"
"G4","04/20/2019","0353","317NV","BLI","23:26","23:14","165","159","-12","22:56","18","0","0","0","0","0"
"G4","04/21/2019","0303","317NV","OKC","13:00","12:55","184","183","-5","12:51","4","0","0","0","0","0"
"G4","04/21/2019","0339","311NV","BOI","17:39","17:16","126","114","-23","17:05","11","0","0","0","0","0"
"G4","04/21/2019","0341","317NV","MFR","23:21","02:08","112","97","167","02:04","4","167","0","0","0","0"
"G4","04/21/2019","0702","321NV","BLI","09:45","09:33","165","166","-12","09:23","10","0","0","0","0","0"
"G4","04/21/2019","1360","222NV","CVG","08:27","08:18","297","288","-9","08:06","12","0","0","0","0","0"
"G4","04/22/2019","0335","317NV","TUL","14:05","14:08","210","200","3","14:00","8","0","0","0","0","0"
"G4","04/22/2019","0343","311NV","EUG","22:06","22:14","123","121","8","22:01","13","0","0","0","0","0"
"G4","04/22/2019","0345","311NV","PVU","16:27","16:33","110","113","6","16:29","4","0","0","0","0","0"
"G4","04/22/2019","0355","334NV","MEM","23:11","15:01","246","224","950","14:55","6","950","0","0","0","0"
"G4","04/22/2019","1360","256NV","CVG","09:27","09:06","297","276","-21","08:56","10","0","0","0","0","0"
"G4","04/24/2019","0319","311NV","SGF","15:37","15:46","223","191","9","15:39","7","0","0","0","0","0"
"G4","04/25/2019","0303","334NV","OKC","13:00","13:17","184","170","17","13:13","4","12","0","0","0","5"
"G4","04/25/2019","0339","311NV","BOI","17:39","17:51","126","128","12","17:39","12","0","0","0","0","0"
"G4","04/25/2019","0341","334NV","MFR","23:21","23:10","112","109","-11","23:02","8","0","0","0","0","0"
"G4","04/25/2019","0702","321NV","BLI","09:45","09:42","165","168","-3","09:28","14","0","0","0","0","0"
"G4","04/25/2019","1360","225NV","CVG","08:27","07:56","297","267","-31","07:51","5","0","0","0","0","0"
"G4","04/26/2019","0335","334NV","TUL","14:05","13:56","210","201","-9","13:43","13","0","0","0","0","0"
"G4","04/26/2019","0343","311NV","EUG","22:06","22:12","123","122","6","22:04","8","0","0","0","0","0"
"G4","04/26/2019","0345","311NV","PVU","16:27","16:34","110","122","7","16:29","5","0","0","0","0","0"
"G4","04/26/2019","0355","334NV","MEM","23:11","23:11","246","247","0","22:52","19","0","0","0","0","0"
"G4","04/26/2019","1360","225NV","CVG","09:27","09:22","297","277","-5","09:18","4","0","0","0","0","0"
"G4","04/27/2019","0319","334NV","SGF","16:08","16:16","223","227","8","16:02","14","0","0","0","0","0"
"G4","04/27/2019","0353","334NV","BLI","23:26","23:44","165","150","18","23:39","5","18","0","0","0","0"
"G4","04/28/2019","0303","334NV","OKC","13:00","13:19","184","197","19","13:03","16","6","0","13","0","0"
"G4","04/28/2019","0339","311NV","BOI","17:39","01:42","126","116","483","01:34","8","28","0","0","0","455"
"G4","04/28/2019","0341","334NV","MFR","23:21","23:26","112","111","5","23:17","9","0","0","0","0","0"
"G4","04/28/2019","0702","304NV","BLI","09:45","09:30","165","164","-15","09:17","13","0","0","0","0","0"
"G4","04/28/2019","1360","222NV","CVG","08:27","08:09","297","286","-18","07:58","11","0","0","0","0","0"
"G4","04/29/2019","0335","311NV","TUL","14:05","13:58","210","203","-7","13:49","9","0","0","0","0","0"
"G4","04/29/2019","0343","334NV","EUG","22:06","22:28","123","120","22","22:13","15","10","0","0","0","12"
"G4","04/29/2019","0345","334NV","PVU","16:27","16:44","110","109","17","16:37","7","9","0","0","0","8"
"G4","04/29/2019","0355","311NV","MEM","23:11","23:11","246","246","0","22:57","14","0","0","0","0","0"
"G4","04/29/2019","1360","222NV","CVG","09:27","09:17","297","290","-10","09:11","6","0","0","0","0","0"
"G4","05/01/2019","0319","311NV","SGF","15:43","15:38","222","214","-5","15:30","8","0","0","0","0","0"
"G4","05/02/2019","0303","334NV","OKC","13:00","12:57","184","181","-3","12:51","6","0","0","0","0","0"
"G4","05/02/2019","0339","311NV","BOI","17:46","17:20","130","113","-26","17:13","7","0","0","0","0","0"
"G4","05/02/2019","0341","334NV","MFR","23:21","23:07","115","111","-14","22:59","8","0","0","0","0","0"
"G4","05/02/2019","0702","304NV","BLI","09:44","09:29","164","160","-15","09:16","13","0","0","0","0","0"
"G4","05/02/2019","1360","256NV","CVG","08:09","08:23","279","299","14","08:09","14","0","0","0","0","0"
"G4","05/03/2019","0335","334NV","TUL","14:05","14:04","204","207","-1","13:56","8","0","0","0","0","0"
"G4","05/03/2019","0343","311NV","EUG","22:12","22:00","127","121","-12","21:52","8","0","0","0","0","0"
"G4","05/03/2019","0345","311NV","PVU","16:27","16:12","112","105","-15","16:02","10","0","0","0","0","0"
"G4","05/03/2019","0355","334NV","MEM","23:12","23:25","241","252","13","23:14","11","0","0","0","0","0"
"G4","05/03/2019","1360","222NV","CVG","09:09","09:11","279","281","2","09:03","8","0","0","0","0","0"
"G4","05/04/2019","0319","311NV","SGF","15:43","15:45","222","209","2","15:41","4","0","0","0","0","0"
"G4","05/05/2019","0303","311NV","OKC","13:00","13:01","184","185","1","12:53","8","0","0","0","0","0"
"G4","05/05/2019","0339","334NV","BOI","17:46","17:50","130","127","4","17:38","12","0","0","0","0","0"
"G4","05/05/2019","0341","311NV","MFR","23:21","23:55","115","126","34","23:45","10","19","0","11","0","4"
"G4","05/05/2019","0702","321NV","BLI","09:44","09:41","164","164","-3","09:32","9","0","0","0","0","0"
"G4","05/05/2019","1360","223NV","CVG","08:09","08:05","279","276","-4","07:57","8","0","0","0","0","0"
"G4","05/06/2019","0335","311NV","TUL","14:05","14:07","204","206","2","13:52","15","0","0","0","0","0"
"G4","05/06/2019","0343","334NV","EUG","22:12","22:29","127","130","17","22:04","25","3","0","3","0","11"
"G4","05/06/2019","0345","334NV","PVU","16:27","16:56","112","110","29","16:50","6","29","0","0","0","0"
"G4","05/06/2019","0355","311NV","MEM","23:12","23:19","241","241","7","23:09","10","0","0","0","0","0"
"G4","05/06/2019","1360","254NV","CVG","09:09","09:14","279","284","5","09:09","5","0","0","0","0","0"
"G4","05/08/2019","0319","311NV","SGF","15:43","15:17","222","203","-26","15:13","4","0","0","0","0","0"
"G4","05/09/2019","0303","311NV","OKC","13:00","13:23","184","188","23","13:13","10","19","0","4","0","0"
"G4","05/09/2019","0339","334NV","BOI","17:46","17:24","130","116","-22","17:16","8","0","0","0","0","0"
"G4","05/09/2019","0341","306NV","MFR","23:21","00:52","115","101","91","00:45","7","2","0","0","0","89"
"G4","05/09/2019","0702","321NV","BLI","09:44","09:39","164","167","-5","09:23","16","0","0","0","0","0"
"G4","05/09/2019","1360","223NV","CVG","08:09","08:16","279","287","7","08:02","14","0","0","0","0","0"
"G4","05/10/2019","0335","306NV","TUL","14:05","13:33","204","179","-32","13:27","6","0","0","0","0","0"
"G4","05/10/2019","0343","334NV","EUG","22:12","22:05","127","120","-7","21:43","22","0","0","0","0","0"
"G4","05/10/2019","0345","334NV","PVU","16:27","16:09","112","102","-18","15:59","10","0","0","0","0","0"
"G4","05/10/2019","0355","306NV","MEM","23:12","23:05","241","235","-7","22:56","9","0","0","0","0","0"
"G4","05/10/2019","1360","220NV","CVG","09:09","09:09","279","279","0","09:04","5","0","0","0","0","0"
"G4","05/11/2019","0319","306NV","SGF","15:43","15:03","222","192","-40","14:56","7","0","0","0","0","0"
"G4","05/12/2019","0303","306NV","OKC","13:00","12:55","184","161","-5","12:48","7","0","0","0","0","0"
"G4","05/12/2019","0339","334NV","BOI","17:46","17:20","130","119","-26","17:10","10","0","0","0","0","0"
"G4","05/12/2019","0341","306NV","MFR","23:21","23:12","115","112","-9","23:02","10","0","0","0","0","0"
"G4","05/12/2019","0702","304NV","BLI","09:44","09:40","164","165","-4","09:28","12","0","0","0","0","0"
"G4","05/12/2019","1360","222NV","CVG","08:09","07:45","279","255","-24","07:41","4","0","0","0","0","0"
"G4","05/13/2019","0335","334NV","TUL","14:05","14:06","204","184","1","13:55","11","0","0","0","0","0"
"G4","05/13/2019","0343","306NV","EUG","22:12","22:05","127","123","-7","21:54","11","0","0","0","0","0"
"G4","05/13/2019","0345","306NV","PVU","16:27","16:11","112","101","-16","16:02","9","0","0","0","0","0"
"G4","05/13/2019","0355","334NV","MEM","23:12","23:12","241","222","0","23:05","7","0","0","0","0","0"
"G4","05/13/2019","1360","240NV","CVG","09:09","08:52","279","265","-17","08:46","6","0","0","0","0","0"
"G4","05/15/2019","0312","306NV","SGF","14:41","14:29","221","211","-12","14:22","7","0","0","0","0","0"
"G4","05/16/2019","0304","306NV","OKC","19:10","19:18","181","189","8","19:11","7","0","0","0","0","0"
"G4","05/16/2019","0313","255NV","BLI","19:30","19:30","163","167","0","19:18","12","0","0","0","0","0"
"G4","05/16/2019","0314","306NV","BOI","11:54","11:44","130","130","-10","11:36","8","0","0","0","0","0"
"G4","05/16/2019","0322","255NV","MFR","12:11","12:22","115","135","11","11:48","34","0","0","0","0","0"
"G4","05/16/2019","1300","220NV","CVG","21:59","21:52","279","276","-7","21:41","11","0","0","0","0","0"
"G4","05/17/2019","0306","306NV","PVU","11:54","11:41","113","100","-13","11:36","5","0","0","0","0","0"
"G4","05/17/2019","0311","255NV","MEM","15:27","15:26","241","241","-1","15:19","7","0","0","0","0","0"
"G4","05/17/2019","0319","255NV","TUL","23:12","23:40","204","200","28","23:35","5","25","0","0","0","3"
"G4","05/17/2019","1003","305NV","EUG","11:18","11:02","127","119","-16","10:50","12","0","0","0","0","0"
