Detailed Statistics Arrivals  
Destination Airport: Los Angeles, CA: Los Angeles International (LAX)
Airline: Hawaiian Airlines Inc. (HA)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"HA","04/07/2019","0010","N374HA","HNL","16:20","15:55","320","298","-25","15:43","12","0","0","0","0","0"
"HA","04/07/2019","0034","N373HA","OGG","22:00","22:00","310","295","0","21:46","14","0","0","0","0","0"
"HA","04/07/2019","0062","N209HA","KOA","23:45","23:34","325","304","-11","23:18","16","0","0","0","0","0"
"HA","04/07/2019","0064","N208HA","LIH","21:30","21:37","330","324","7","21:25","12","0","0","0","0","0"
"HA","04/08/2019","0002","N374HA","HNL","23:05","23:08","325","314","3","22:53","15","0","0","0","0","0"
"HA","04/08/2019","0004","N379HA","HNL","06:40","06:25","320","307","-15","06:14","11","0","0","0","0","0"
"HA","04/08/2019","0010","N388HA","HNL","16:20","16:09","320","309","-11","15:57","12","0","0","0","0","0"
"HA","04/08/2019","0034","N373HA","OGG","22:00","22:28","310","301","28","22:14","14","0","0","0","0","28"
"HA","04/08/2019","0062","N209HA","KOA","23:45","23:37","325","319","-8","23:05","32","0","0","0","0","0"
"HA","04/08/2019","0064","N204HA","LIH","21:30","21:54","330","317","24","21:49","5","0","0","0","0","24"
"HA","04/09/2019","0002","N395HA","HNL","23:05","02:11","325","308","186","02:04","7","186","0","0","0","0"
"HA","04/09/2019","0004","N374HA","HNL","06:40","06:29","320","312","-11","06:17","12","0","0","0","0","0"
"HA","04/09/2019","0010","N391HA","HNL","16:20","16:21","320","318","1","16:15","6","0","0","0","0","0"
"HA","04/09/2019","0034","N379HA","OGG","22:00","23:35","310","299","95","23:24","11","0","0","0","0","95"
"HA","04/09/2019","0062","N209HA","KOA","23:45","23:39","325","319","-6","23:27","12","0","0","0","0","0"
"HA","04/09/2019","0064","N218HA","LIH","21:30","21:36","330","330","6","21:26","10","0","0","0","0","0"
"HA","04/10/2019","0002","N375HA","HNL","23:05","23:05","325","322","0","22:52","13","0","0","0","0","0"
"HA","04/10/2019","0004","N370HA","HNL","06:40","06:36","320","316","-4","06:26","10","0","0","0","0","0"
"HA","04/10/2019","0010","N385HA","HNL","16:20","16:17","320","322","-3","16:06","11","0","0","0","0","0"
"HA","04/10/2019","0034","N374HA","OGG","22:00","22:43","310","299","43","22:31","12","0","0","0","0","43"
"HA","04/10/2019","0062","N218HA","KOA","23:45","23:49","325","319","4","23:37","12","0","0","0","0","0"
"HA","04/10/2019","0064","N217HA","LIH","21:30","21:50","330","348","20","21:36","14","20","0","0","0","0"
"HA","04/11/2019","0002","N383HA","HNL","23:05","23:18","325","333","13","23:05","13","0","0","0","0","0"
"HA","04/11/2019","0004","","HNL","06:40","00:00","320","0","0","00:00","0","0","0","0","0","0"
"HA","04/11/2019","0010","N386HA","HNL","16:20","17:11","320","370","51","16:59","12","51","0","0","0","0"
"HA","04/11/2019","0034","N370HA","OGG","22:00","22:29","310","325","29","22:19","10","15","14","0","0","0"
"HA","04/11/2019","0062","N217HA","KOA","23:45","00:25","325","365","40","23:42","43","40","0","0","0","0"
"HA","04/11/2019","0064","N205HA","LIH","21:30","21:37","330","338","7","21:25","12","0","0","0","0","0"
"HA","04/12/2019","0002","N386HA","HNL","23:05","23:26","325","335","21","23:14","12","16","0","0","0","5"
"HA","04/12/2019","0004","N392HA","HNL","06:40","06:49","320","334","9","06:38","11","0","0","0","0","0"
"HA","04/12/2019","0010","N385HA","HNL","16:20","16:40","320","339","20","16:28","12","20","0","0","0","0"
"HA","04/12/2019","0034","N395HA","OGG","22:00","00:39","310","317","159","00:24","15","7","0","0","0","152"
"HA","04/12/2019","0062","N205HA","KOA","23:45","00:01","325","343","16","23:48","13","16","0","0","0","0"
"HA","04/12/2019","0064","N214HA","LIH","21:30","21:55","330","339","25","21:47","8","25","0","0","0","0"
"HA","04/13/2019","0002","N379HA","HNL","23:05","23:08","325","322","3","22:53","15","0","0","0","0","0"
"HA","04/13/2019","0004","N391HA","HNL","06:40","08:25","320","311","105","08:12","13","0","0","0","0","105"
"HA","04/13/2019","0010","N391HA","HNL","16:20","19:26","320","330","186","19:15","11","186","0","0","0","0"
"HA","04/13/2019","0034","N392HA","OGG","22:00","22:07","310","311","7","21:55","12","0","0","0","0","0"
"HA","04/13/2019","0062","N214HA","KOA","23:45","23:38","325","328","-7","23:29","9","0","0","0","0","0"
"HA","04/13/2019","0064","N213HA","LIH","21:30","21:59","330","360","29","21:43","16","29","0","0","0","0"
"HA","04/14/2019","0002","N391HA","HNL","23:05","00:43","325","344","98","00:28","15","69","0","0","0","29"
"HA","04/14/2019","0004","N383HA","HNL","06:40","07:00","320","345","20","06:48","12","20","0","0","0","0"
"HA","04/14/2019","0010","N386HA","HNL","16:20","16:30","320","334","10","16:21","9","0","0","0","0","0"
"HA","04/14/2019","0034","N379HA","OGG","22:00","22:16","310","323","16","22:06","10","16","0","0","0","0"
"HA","04/14/2019","0062","N213HA","KOA","23:45","23:56","325","338","11","23:43","13","0","0","0","0","0"
"HA","04/14/2019","0064","N202HA","LIH","21:30","21:49","330","349","19","21:38","11","19","0","0","0","0"
"HA","04/15/2019","0002","N388HA","HNL","23:05","23:29","325","351","24","23:11","18","24","0","0","0","0"
"HA","04/15/2019","0004","N381HA","HNL","06:40","06:52","320","339","12","06:40","12","0","0","0","0","0"
"HA","04/15/2019","0010","N373HA","HNL","16:20","16:30","320","334","10","16:22","8","0","0","0","0","0"
"HA","04/15/2019","0034","N383HA","OGG","22:00","22:38","310","337","38","22:26","12","38","0","0","0","0"
"HA","04/15/2019","0062","N213HA","KOA","23:45","00:18","325","356","33","00:04","14","33","0","0","0","0"
"HA","04/15/2019","0064","N208HA","LIH","21:30","21:48","330","351","18","21:43","5","18","0","0","0","0"
"HA","04/16/2019","0002","N370HA","HNL","23:05","23:10","325","329","5","22:56","14","0","0","0","0","0"
"HA","04/16/2019","0004","N384HA","HNL","06:40","06:33","320","319","-7","06:26","7","0","0","0","0","0"
"HA","04/16/2019","0010","N385HA","HNL","16:20","16:32","320","329","12","16:28","4","0","0","0","0","0"
"HA","04/16/2019","0034","N381HA","OGG","22:00","21:58","310","317","-2","21:47","11","0","0","0","0","0"
"HA","04/16/2019","0062","N208HA","KOA","23:45","23:56","325","334","11","23:50","6","0","0","0","0","0"
"HA","04/16/2019","0064","N202HA","LIH","21:30","21:58","330","346","28","21:45","13","16","0","0","12","0"
"HA","04/17/2019","0002","N396HA","HNL","23:05","23:30","325","349","25","23:14","16","25","0","0","0","0"
"HA","04/17/2019","0004","N386HA","HNL","06:40","06:41","320","329","1","06:29","12","0","0","0","0","0"
"HA","04/17/2019","0010","N391HA","HNL","16:20","16:50","320","335","30","16:44","6","30","0","0","0","0"
"HA","04/17/2019","0034","N384HA","OGG","22:00","21:55","310","310","-5","21:49","6","0","0","0","0","0"
"HA","04/17/2019","0062","N202HA","KOA","23:45","23:59","325","339","14","23:51","8","0","0","0","0","0"
"HA","04/17/2019","0064","N216HA","LIH","21:30","21:57","330","340","27","21:45","12","27","0","0","0","0"
"HA","04/18/2019","0002","N396HA","HNL","23:05","23:39","325","339","34","23:30","9","19","0","0","0","15"
"HA","04/18/2019","0004","N395HA","HNL","06:40","06:48","320","333","8","06:38","10","0","0","0","0","0"
"HA","04/18/2019","0010","N395HA","HNL","16:20","16:38","320","337","18","16:23","15","18","0","0","0","0"
"HA","04/18/2019","0034","N386HA","OGG","22:00","22:05","310","321","5","21:58","7","0","0","0","0","0"
"HA","04/18/2019","0062","N216HA","KOA","23:45","23:55","325","335","10","23:50","5","0","0","0","0","0"
"HA","04/18/2019","0064","N208HA","LIH","21:30","21:41","330","352","11","21:28","13","0","0","0","0","0"
"HA","04/19/2019","0002","N393HA","HNL","23:05","23:23","325","341","18","23:09","14","16","0","0","0","2"
"HA","04/19/2019","0004","N379HA","HNL","06:40","06:52","320","337","12","06:41","11","0","0","0","0","0"
"HA","04/19/2019","0010","N373HA","HNL","16:20","16:47","320","345","27","16:34","13","27","0","0","0","0"
"HA","04/19/2019","0034","N395HA","OGG","22:00","22:19","310","324","19","22:06","13","19","0","0","0","0"
"HA","04/19/2019","0062","N208HA","KOA","23:45","23:59","325","331","14","23:46","13","0","0","0","0","0"
"HA","04/19/2019","0064","N205HA","LIH","21:30","21:35","330","336","5","21:23","12","0","0","0","0","0"
"HA","04/20/2019","0002","N384HA","HNL","23:05","23:05","325","328","0","22:50","15","0","0","0","0","0"
"HA","04/20/2019","0004","N361HA","HNL","06:40","06:32","320","324","-8","06:22","10","0","0","0","0","0"
"HA","04/20/2019","0010","N396HA","HNL","16:20","16:30","320","335","10","16:16","14","0","0","0","0","0"
"HA","04/20/2019","0034","N379HA","OGG","22:00","22:04","310","313","4","21:53","11","0","0","0","0","0"
"HA","04/20/2019","0062","N208HA","KOA","23:45","23:37","325","325","-8","23:26","11","0","0","0","0","0"
"HA","04/20/2019","0064","N217HA","LIH","21:30","21:26","330","330","-4","21:13","13","0","0","0","0","0"
"HA","04/21/2019","0002","N384HA","HNL","23:05","00:03","325","342","58","23:43","20","58","0","0","0","0"
"HA","04/21/2019","0004","N388HA","HNL","06:40","06:57","320","342","17","06:46","11","17","0","0","0","0"
"HA","04/21/2019","0010","N380HA","HNL","16:20","16:33","320","335","13","16:22","11","0","0","0","0","0"
"HA","04/21/2019","0034","N361HA","OGG","22:00","22:17","310","332","17","22:00","17","17","0","0","0","0"
"HA","04/21/2019","0062","N208HA","KOA","23:45","00:16","325","359","31","23:49","27","31","0","0","0","0"
"HA","04/21/2019","0064","N218HA","LIH","21:30","21:54","330","355","24","21:44","10","24","0","0","0","0"
"HA","04/22/2019","0002","N390HA","HNL","23:05","23:19","325","341","14","23:08","11","0","0","0","0","0"
"HA","04/22/2019","0004","N379HA","HNL","06:40","06:54","320","339","14","06:46","8","0","0","0","0","0"
"HA","04/22/2019","0010","N382HA","HNL","16:20","16:36","320","342","16","16:30","6","16","0","0","0","0"
"HA","04/22/2019","0034","N388HA","OGG","22:00","22:21","310","332","21","22:13","8","21","0","0","0","0"
"HA","04/22/2019","0062","N218HA","KOA","23:45","00:24","325","366","39","00:08","16","39","0","0","0","0"
"HA","04/22/2019","0064","N217HA","LIH","21:30","21:53","330","353","23","21:48","5","23","0","0","0","0"
"HA","04/23/2019","0002","N382HA","HNL","23:05","00:45","325","320","100","00:32","13","100","0","0","0","0"
"HA","04/23/2019","0004","N393HA","HNL","06:40","06:39","320","325","-1","06:28","11","0","0","0","0","0"
"HA","04/23/2019","0010","N395HA","HNL","16:20","17:00","320","350","40","16:47","13","40","0","0","0","0"
"HA","04/23/2019","0034","N379HA","OGG","22:00","22:05","310","324","5","21:59","6","0","0","0","0","0"
"HA","04/23/2019","0062","N218HA","KOA","23:45","23:46","325","332","1","23:37","9","0","0","0","0","0"
"HA","04/23/2019","0064","N204HA","LIH","21:30","21:45","330","346","15","21:34","11","15","0","0","0","0"
"HA","04/24/2019","0002","N392HA","HNL","23:05","23:06","325","329","1","22:50","16","0","0","0","0","0"
"HA","04/24/2019","0004","N388HA","HNL","06:40","06:54","320","337","14","06:49","5","0","0","0","0","0"
"HA","04/24/2019","0010","N378HA","HNL","16:20","16:31","320","331","11","16:24","7","0","0","0","0","0"
"HA","04/24/2019","0034","N379HA","OGG","22:00","22:06","310","317","6","21:59","7","0","0","0","0","0"
"HA","04/24/2019","0062","N204HA","KOA","23:45","23:52","325","335","7","23:39","13","0","0","0","0","0"
"HA","04/24/2019","0064","N216HA","LIH","21:30","21:30","330","332","0","21:22","8","0","0","0","0","0"
"HA","04/25/2019","0002","N390HA","HNL","23:05","23:09","325","326","4","23:01","8","0","0","0","0","0"
"HA","04/25/2019","0004","N373HA","HNL","06:40","06:34","320","317","-6","06:21","13","0","0","0","0","0"
"HA","04/25/2019","0010","N395HA","HNL","16:20","16:13","320","323","-7","16:05","8","0","0","0","0","0"
"HA","04/25/2019","0034","N388HA","OGG","22:00","22:02","310","314","2","21:53","9","0","0","0","0","0"
"HA","04/25/2019","0062","N216HA","KOA","23:45","23:56","325","337","11","23:42","14","0","0","0","0","0"
"HA","04/25/2019","0064","N212HA","LIH","21:30","21:27","330","335","-3","21:10","17","0","0","0","0","0"
"HA","04/26/2019","0002","N395HA","HNL","23:05","23:11","325","321","6","23:00","11","0","0","0","0","0"
"HA","04/26/2019","0004","N370HA","HNL","06:40","06:22","320","308","-18","06:14","8","0","0","0","0","0"
"HA","04/26/2019","0010","N386HA","HNL","16:20","16:18","320","321","-2","16:12","6","0","0","0","0","0"
"HA","04/26/2019","0034","N373HA","OGG","22:00","22:10","310","303","10","22:03","7","0","0","0","0","0"
"HA","04/26/2019","0062","N212HA","KOA","23:45","23:37","325","320","-8","23:30","7","0","0","0","0","0"
"HA","04/26/2019","0064","N202HA","LIH","21:30","21:53","330","331","23","21:44","9","23","0","0","0","0"
"HA","04/27/2019","0002","N386HA","HNL","23:05","23:00","325","314","-5","22:44","16","0","0","0","0","0"
"HA","04/27/2019","0004","N382HA","HNL","06:40","06:25","320","305","-15","06:15","10","0","0","0","0","0"
"HA","04/27/2019","0010","N391HA","HNL","16:20","16:10","320","318","-10","15:57","13","0","0","0","0","0"
"HA","04/27/2019","0034","N370HA","OGG","22:00","21:58","310","308","-2","21:40","18","0","0","0","0","0"
"HA","04/27/2019","0062","N212HA","KOA","23:45","23:42","325","312","-3","23:31","11","0","0","0","0","0"
"HA","04/27/2019","0064","N216HA","LIH","21:30","21:25","330","326","-5","21:09","16","0","0","0","0","0"
"HA","04/28/2019","0002","N374HA","HNL","23:05","23:03","325","321","-2","22:49","14","0","0","0","0","0"
"HA","04/28/2019","0004","N383HA","HNL","06:40","06:40","320","321","0","06:27","13","0","0","0","0","0"
"HA","04/28/2019","0010","N392HA","HNL","16:20","15:59","320","303","-21","15:48","11","0","0","0","0","0"
"HA","04/28/2019","0034","N382HA","OGG","22:00","22:04","310","314","4","21:48","16","0","0","0","0","0"
"HA","04/28/2019","0062","N216HA","KOA","23:45","00:13","325","356","28","23:35","38","28","0","0","0","0"
"HA","04/28/2019","0064","N212HA","LIH","21:30","23:30","330","347","120","23:12","18","46","0","0","0","74"
"HA","04/29/2019","0002","N396HA","HNL","23:05","23:09","325","329","4","22:35","34","0","0","0","0","0"
"HA","04/29/2019","0004","N370HA","HNL","06:40","06:14","320","296","-26","06:04","10","0","0","0","0","0"
"HA","04/29/2019","0010","N380HA","HNL","16:20","16:19","320","307","-1","16:09","10","0","0","0","0","0"
"HA","04/29/2019","0034","N383HA","OGG","22:00","21:44","310","296","-16","21:38","6","0","0","0","0","0"
"HA","04/29/2019","0062","N212HA","KOA","23:45","00:24","325","327","39","00:11","13","2","0","0","0","37"
"HA","04/29/2019","0064","N214HA","LIH","21:30","21:41","330","338","11","21:31","10","0","0","0","0","0"
"HA","04/30/2019","0002","N392HA","HNL","23:05","23:07","325","328","2","23:00","7","0","0","0","0","0"
"HA","04/30/2019","0004","N388HA","HNL","06:40","06:46","320","322","6","06:34","12","0","0","0","0","0"
"HA","04/30/2019","0010","N382HA","HNL","16:20","16:15","320","316","-5","16:07","8","0","0","0","0","0"
"HA","04/30/2019","0034","N370HA","OGG","22:00","21:58","310","313","-2","21:50","8","0","0","0","0","0"
"HA","04/30/2019","0062","N214HA","KOA","23:45","23:30","325","320","-15","23:22","8","0","0","0","0","0"
"HA","04/30/2019","0064","N205HA","LIH","21:30","21:40","330","346","10","21:33","7","0","0","0","0","0"
"HA","05/01/2019","0002","N390HA","HNL","23:05","22:46","330","313","-19","22:32","14","0","0","0","0","0"
"HA","05/01/2019","0004","N396HA","HNL","06:40","06:40","320","321","0","06:27","13","0","0","0","0","0"
"HA","05/01/2019","0010","N361HA","HNL","16:30","16:19","330","325","-11","16:08","11","0","0","0","0","0"
"HA","05/01/2019","0034","N388HA","OGG","22:00","21:47","315","299","-13","21:38","9","0","0","0","0","0"
"HA","05/01/2019","0062","N205HA","KOA","23:45","23:44","315","323","-1","23:37","7","0","0","0","0","0"
"HA","05/01/2019","0064","N209HA","LIH","21:30","21:39","340","330","9","21:33","6","0","0","0","0","0"
"HA","05/02/2019","0002","N381HA","HNL","23:05","22:45","330","310","-20","22:37","8","0","0","0","0","0"
"HA","05/02/2019","0004","N361HA","HNL","06:40","06:23","320","303","-17","06:12","11","0","0","0","0","0"
"HA","05/02/2019","0010","N378HA","HNL","16:30","16:01","330","310","-29","15:53","8","0","0","0","0","0"
"HA","05/02/2019","0034","N396HA","OGG","22:00","21:38","315","296","-22","21:30","8","0","0","0","0","0"
"HA","05/02/2019","0062","N205HA","KOA","23:45","23:37","315","315","-8","23:29","8","0","0","0","0","0"
"HA","05/02/2019","0064","N208HA","LIH","21:30","21:32","340","339","2","21:15","17","0","0","0","0","0"
"HA","05/03/2019","0002","N378HA","HNL","23:05","22:53","330","312","-12","22:41","12","0","0","0","0","0"
"HA","05/03/2019","0004","N392HA","HNL","06:40","06:22","320","307","-18","06:16","6","0","0","0","0","0"
"HA","05/03/2019","0010","N388HA","HNL","16:30","16:05","330","305","-25","15:54","11","0","0","0","0","0"
"HA","05/03/2019","0034","N361HA","OGG","22:00","21:36","315","293","-24","21:22","14","0","0","0","0","0"
"HA","05/03/2019","0062","N208HA","KOA","23:45","00:32","315","305","47","00:25","7","43","0","0","0","4"
"HA","05/03/2019","0064","N205HA","LIH","21:30","21:56","340","325","26","21:48","8","0","0","0","0","26"
"HA","05/04/2019","0002","N374HA","HNL","23:05","22:49","330","309","-16","22:43","6","0","0","0","0","0"
"HA","05/04/2019","0004","N375HA","HNL","06:40","06:40","320","312","0","06:30","10","0","0","0","0","0"
"HA","05/04/2019","0010","N386HA","HNL","16:30","16:04","330","313","-26","15:52","12","0","0","0","0","0"
"HA","05/04/2019","0034","N392HA","OGG","22:00","21:57","315","316","-3","21:48","9","0","0","0","0","0"
"HA","05/04/2019","0062","N205HA","KOA","23:45","23:53","315","314","8","23:45","8","0","0","0","0","0"
"HA","05/04/2019","0064","N216HA","LIH","21:30","21:24","340","315","-6","21:18","6","0","0","0","0","0"
"HA","05/05/2019","0002","N390HA","HNL","23:05","23:14","330","307","9","23:07","7","0","0","0","0","0"
"HA","05/05/2019","0004","N381HA","HNL","06:40","06:52","320","332","12","06:42","10","0","0","0","0","0"
"HA","05/05/2019","0010","N395HA","HNL","16:30","16:04","330","306","-26","15:59","5","0","0","0","0","0"
"HA","05/05/2019","0034","N375HA","OGG","22:00","21:52","315","309","-8","21:44","8","0","0","0","0","0"
"HA","05/05/2019","0062","N216HA","KOA","23:45","23:33","315","310","-12","23:26","7","0","0","0","0","0"
"HA","05/05/2019","0064","N204HA","LIH","21:30","21:18","340","327","-12","21:13","5","0","0","0","0","0"
"HA","05/06/2019","0002","N380HA","HNL","23:05","23:32","330","342","27","23:21","11","27","0","0","0","0"
"HA","05/06/2019","0004","N382HA","HNL","06:40","06:49","320","332","9","06:36","13","0","0","0","0","0"
"HA","05/06/2019","0010","N374HA","HNL","16:30","16:42","330","343","12","16:26","16","0","0","0","0","0"
"HA","05/06/2019","0034","N381HA","OGG","22:00","22:13","315","326","13","21:56","17","0","0","0","0","0"
"HA","05/06/2019","0062","N204HA","KOA","23:45","23:38","315","318","-7","23:26","12","0","0","0","0","0"
"HA","05/06/2019","0064","N214HA","LIH","21:30","21:32","340","337","2","21:16","16","0","0","0","0","0"
"HA","05/07/2019","0002","N360HA","HNL","23:05","22:57","330","328","-8","22:46","11","0","0","0","0","0"
"HA","05/07/2019","0004","N384HA","HNL","06:40","06:18","320","311","-22","06:07","11","0","0","0","0","0"
"HA","05/07/2019","0010","N399HA","HNL","16:30","16:35","330","329","5","16:24","11","0","0","0","0","0"
"HA","05/07/2019","0034","N382HA","OGG","22:00","21:49","315","309","-11","21:39","10","0","0","0","0","0"
"HA","05/07/2019","0062","N204HA","KOA","23:45","00:04","315","341","19","23:46","18","19","0","0","0","0"
"HA","05/07/2019","0064","N217HA","LIH","21:30","21:52","340","340","22","21:42","10","8","0","0","0","14"
"HA","05/08/2019","0002","N389HA","HNL","23:05","23:07","330","327","2","23:00","7","0","0","0","0","0"
"HA","05/08/2019","0004","N380HA","HNL","06:40","06:37","320","320","-3","06:24","13","0","0","0","0","0"
"HA","05/08/2019","0010","N370HA","HNL","16:30","16:12","330","319","-18","16:06","6","0","0","0","0","0"
"HA","05/08/2019","0034","N384HA","OGG","22:00","21:55","315","311","-5","21:45","10","0","0","0","0","0"
"HA","05/08/2019","0062","N217HA","KOA","23:45","23:44","315","322","-1","23:37","7","0","0","0","0","0"
"HA","05/08/2019","0064","N213HA","LIH","21:30","21:29","340","337","-1","21:24","5","0","0","0","0","0"
"HA","05/09/2019","0002","N395HA","HNL","23:05","23:30","330","343","25","23:13","17","16","0","0","0","9"
"HA","05/09/2019","0004","N382HA","HNL","06:40","06:52","320","339","12","06:42","10","0","0","0","0","0"
"HA","05/09/2019","0010","N383HA","HNL","16:30","16:26","330","328","-4","16:16","10","0","0","0","0","0"
"HA","05/09/2019","0034","N380HA","OGG","22:00","22:08","315","324","8","21:47","21","0","0","0","0","0"
"HA","05/09/2019","0062","N213HA","KOA","23:45","00:02","315","341","17","23:50","12","17","0","0","0","0"
"HA","05/09/2019","0064","N208HA","LIH","21:30","21:31","340","344","1","21:18","13","0","0","0","0","0"
"HA","05/10/2019","0002","N383HA","HNL","23:05","23:37","330","348","32","23:24","13","24","0","0","8","0"
"HA","05/10/2019","0004","N384HA","HNL","06:40","06:57","320","335","17","06:51","6","17","0","0","0","0"
"HA","05/10/2019","0010","N391HA","HNL","16:30","16:45","330","347","15","16:34","11","15","0","0","0","0"
"HA","05/10/2019","0034","N382HA","OGG","22:00","22:30","315","341","30","22:12","18","30","0","0","0","0"
"HA","05/10/2019","0062","N208HA","KOA","23:45","00:20","315","357","35","23:52","28","35","0","0","0","0"
"HA","05/10/2019","0064","N217HA","LIH","21:30","21:49","340","356","19","21:37","12","19","0","0","0","0"
"HA","05/11/2019","0002","N391HA","HNL","23:05","23:36","330","330","31","23:25","11","0","0","0","0","31"
"HA","05/11/2019","0004","N375HA","HNL","06:40","06:36","320","319","-4","06:25","11","0","0","0","0","0"
"HA","05/11/2019","0010","N395HA","HNL","16:30","16:24","330","331","-6","16:16","8","0","0","0","0","0"
"HA","05/11/2019","0034","N384HA","OGG","22:00","22:08","315","314","8","22:02","6","0","0","0","0","0"
"HA","05/11/2019","0062","N217HA","KOA","23:45","23:51","315","321","6","23:45","6","0","0","0","0","0"
"HA","05/11/2019","0064","N213HA","LIH","21:30","21:22","340","338","-8","21:09","13","0","0","0","0","0"
"HA","05/12/2019","0002","N395HA","HNL","23:05","23:54","330","333","49","23:40","14","33","0","0","0","16"
"HA","05/12/2019","0004","N379HA","HNL","06:40","06:41","320","326","1","06:30","11","0","0","0","0","0"
"HA","05/12/2019","0010","N389HA","HNL","16:30","16:29","330","326","-1","16:25","4","0","0","0","0","0"
"HA","05/12/2019","0034","N375HA","OGG","22:00","22:02","315","319","2","21:48","14","0","0","0","0","0"
"HA","05/12/2019","0062","N213HA","KOA","23:45","00:08","315","334","23","23:48","20","23","0","0","0","0"
"HA","05/12/2019","0064","N214HA","LIH","21:30","21:45","340","352","15","21:30","15","15","0","0","0","0"
"HA","05/13/2019","0002","N389HA","HNL","23:05","23:20","330","333","15","23:06","14","15","0","0","0","0"
"HA","05/13/2019","0004","N380HA","HNL","06:40","07:37","320","337","57","07:18","19","57","0","0","0","0"
"HA","05/13/2019","0010","N380HA","HNL","16:30","16:31","330","331","1","16:26","5","0","0","0","0","0"
"HA","05/13/2019","0034","N379HA","OGG","22:00","22:01","315","323","1","21:47","14","0","0","0","0","0"
"HA","05/13/2019","0062","N213HA","KOA","23:45","23:52","315","331","7","23:40","12","0","0","0","0","0"
"HA","05/13/2019","0064","N204HA","LIH","21:30","21:20","340","334","-10","21:11","9","0","0","0","0","0"
"HA","05/14/2019","0002","N391HA","HNL","23:05","23:03","330","331","-2","22:55","8","0","0","0","0","0"
"HA","05/14/2019","0004","N382HA","HNL","06:40","06:41","320","319","1","06:33","8","0","0","0","0","0"
"HA","05/14/2019","0010","N374HA","HNL","16:30","16:19","330","325","-11","16:15","4","0","0","0","0","0"
"HA","05/14/2019","0034","N389HA","OGG","22:00","22:27","315","316","27","22:20","7","27","0","0","0","0"
"HA","05/14/2019","0062","N204HA","KOA","23:45","23:42","315","317","-3","23:37","5","0","0","0","0","0"
"HA","05/14/2019","0064","N215HA","LIH","21:30","21:33","340","338","3","21:26","7","0","0","0","0","0"
"HA","05/15/2019","0002","N399HA","HNL","23:05","23:36","330","340","31","23:21","15","31","0","0","0","0"
"HA","05/15/2019","0004","N380HA","HNL","06:40","06:42","320","318","2","06:27","15","0","0","0","0","0"
"HA","05/15/2019","0010","N373HA","HNL","16:30","16:19","330","326","-11","16:12","7","0","0","0","0","0"
"HA","05/15/2019","0034","N382HA","OGG","22:00","22:11","315","312","11","22:03","8","0","0","0","0","0"
"HA","05/15/2019","0062","N215HA","KOA","23:45","23:37","315","313","-8","23:30","7","0","0","0","0","0"
"HA","05/15/2019","0064","N218HA","LIH","21:30","21:28","340","327","-2","21:23","5","0","0","0","0","0"
"HA","05/16/2019","0002","N389HA","HNL","23:05","22:47","330","316","-18","22:34","13","0","0","0","0","0"
"HA","05/16/2019","0004","N374HA","HNL","06:40","06:28","320","314","-12","06:14","14","0","0","0","0","0"
"HA","05/16/2019","0010","N383HA","HNL","16:30","16:22","330","326","-8","16:08","14","0","0","0","0","0"
"HA","05/16/2019","0034","N380HA","OGG","22:00","21:42","315","306","-18","21:23","19","0","0","0","0","0"
"HA","05/16/2019","0062","N218HA","KOA","23:45","23:46","315","321","1","23:32","14","0","0","0","0","0"
"HA","05/16/2019","0064","N208HA","LIH","21:30","21:23","340","315","-7","21:12","11","0","0","0","0","0"
"HA","05/17/2019","0002","N384HA","HNL","23:05","23:46","330","326","41","23:29","17","0","0","0","0","41"
"HA","05/17/2019","0004","N373HA","HNL","06:40","06:33","320","314","-7","06:23","10","0","0","0","0","0"
"HA","05/17/2019","0010","N392HA","HNL","16:30","16:14","330","314","-16","15:59","15","0","0","0","0","0"
"HA","05/17/2019","0034","N374HA","OGG","22:00","22:00","315","306","0","21:49","11","0","0","0","0","0"
"HA","05/17/2019","0062","N208HA","KOA","23:45","00:33","315","316","48","00:21","12","22","0","0","0","26"
"HA","05/17/2019","0064","N215HA","LIH","21:30","21:13","340","324","-17","21:01","12","0","0","0","0","0"
"HA","05/18/2019","0002","N390HA","HNL","23:05","23:07","330","317","2","22:56","11","0","0","0","0","0"
"HA","05/18/2019","0004","N383HA","HNL","06:40","06:25","320","313","-15","06:13","12","0","0","0","0","0"
"HA","05/18/2019","0010","N385HA","HNL","16:30","16:23","330","327","-7","16:13","10","0","0","0","0","0"
"HA","05/18/2019","0034","N373HA","OGG","22:00","21:58","315","312","-2","21:42","16","0","0","0","0","0"
"HA","05/18/2019","0062","N215HA","KOA","23:45","23:39","315","317","-6","23:24","15","0","0","0","0","0"
"HA","05/18/2019","0064","N209HA","LIH","21:30","22:14","340","338","44","21:59","15","2","0","0","0","42"
