"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2019,6,4,2,"DL","N998AT","LAS","Las Vegas, NV","LAX","Los Angeles, CA","2039",-8.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N998AT","LAX","Los Angeles, CA","LAS","Las Vegas, NV","1840",-13.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N377DA","SLC","Salt Lake City, UT","RNO","Reno, NV","1130",-21.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N338DN","LAS","Las Vegas, NV","CVG","Cincinnati, OH","0533",-13.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N323DN","ATL","Atlanta, GA","LAS","Las Vegas, NV","2333",-16.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N826DN","LAS","Las Vegas, NV","JFK","New York, NY","0634",-41.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N325DN","CVG","Cincinnati, OH","LAS","Las Vegas, NV","0753",-14.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N3734B","LAX","Los Angeles, CA","LAS","Las Vegas, NV","2106",-4.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N363DN","DTW","Detroit, MI","LAS","Las Vegas, NV","0831",-13.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N363DN","LAS","Las Vegas, NV","DTW","Detroit, MI","1817",86.00,86.00,1.00,0.00,86.00,0.00,0.00,0.00,0.00,
2019,6,4,2,"DL","N311DN","MSP","Minneapolis, MN","LAS","Las Vegas, NV","1555",-11.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N328DN","ATL","Atlanta, GA","LAS","Las Vegas, NV","1313",8.00,8.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N359DN","SLC","Salt Lake City, UT","LAS","Las Vegas, NV","1129",-2.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N302DN","LAS","Las Vegas, NV","MSP","Minneapolis, MN","1946",32.00,32.00,1.00,0.00,0.00,0.00,32.00,0.00,0.00,
2019,6,4,2,"DL","N302DN","MSP","Minneapolis, MN","LAS","Las Vegas, NV","1258",-9.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N335DN","LAS","Las Vegas, NV","ATL","Atlanta, GA","2200",21.00,21.00,1.00,0.00,9.00,0.00,12.00,0.00,0.00,
2019,6,4,2,"DL","N374DX","LAS","Las Vegas, NV","MSP","Minneapolis, MN","0534",-27.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N826DN","SLC","Salt Lake City, UT","LAS","Las Vegas, NV","0844",-3.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N703TW","LAS","Las Vegas, NV","JFK","New York, NY","2059",44.00,44.00,1.00,0.00,11.00,0.00,0.00,0.00,33.00,
2019,6,4,2,"DL","N342DN","LAS","Las Vegas, NV","MSP","Minneapolis, MN","1123",-20.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N325DN","LAS","Las Vegas, NV","ATL","Atlanta, GA","1539",-28.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N340DN","MSP","Minneapolis, MN","LAS","Las Vegas, NV","2337",257.00,257.00,1.00,0.00,231.00,0.00,26.00,0.00,0.00,
2019,6,4,2,"DL","N359DN","LAS","Las Vegas, NV","DTW","Detroit, MI","1918",-12.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N590NW","DTW","Detroit, MI","LAS","Las Vegas, NV","2145",-5.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N843DN","JFK","New York, NY","LAS","Las Vegas, NV","2150",-35.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N341DN","LAS","Las Vegas, NV","ATL","Atlanta, GA","1238",-12.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N595NW","LAS","Las Vegas, NV","ATL","Atlanta, GA","0624",-8.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N867DN","SLC","Salt Lake City, UT","LAS","Las Vegas, NV","1547",-5.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N909DN","DTW","Detroit, MI","LAS","Las Vegas, NV","1004",12.00,12.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N356DN","LAS","Las Vegas, NV","ATL","Atlanta, GA","1402",-16.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N980AT","LAS","Las Vegas, NV","SEA","Seattle, WA","1802",-18.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N980AT","SEA","Seattle, WA","LAS","Las Vegas, NV","1451",-3.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N341DN","ATL","Atlanta, GA","LAS","Las Vegas, NV","1530",7.00,7.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N328DN","LAS","Las Vegas, NV","SLC","Salt Lake City, UT","1621",-3.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N311DN","LAS","Las Vegas, NV","SLC","Salt Lake City, UT","1926",4.00,4.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N320DN","ATL","Atlanta, GA","LAS","Las Vegas, NV","1112",-2.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N320DN","LAS","Las Vegas, NV","ATL","Atlanta, GA","1913",0.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N881DN","LAS","Las Vegas, NV","DTW","Detroit, MI","1237",-15.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N582NW","ATL","Atlanta, GA","LAS","Las Vegas, NV","0951",7.00,7.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N582NW","LAS","Las Vegas, NV","ATL","Atlanta, GA","1748",-6.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N356DN","LAS","Las Vegas, NV","MSP","Minneapolis, MN","2323",17.00,17.00,1.00,0.00,0.00,0.00,17.00,0.00,0.00,
2019,6,4,2,"DL","N859DN","JFK","New York, NY","LAS","Las Vegas, NV","1250",-20.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N338DN","ATL","Atlanta, GA","LAS","Las Vegas, NV","1934",-5.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N826DN","JFK","New York, NY","LAS","Las Vegas, NV","2052",18.00,18.00,1.00,0.00,18.00,0.00,0.00,0.00,0.00,
2019,6,4,2,"DL","N311DN","LAS","Las Vegas, NV","ATL","Atlanta, GA","0500",-18.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N909DN","LAS","Las Vegas, NV","SLC","Salt Lake City, UT","1319",11.00,11.00,0.00,0.00,,,,,,
2019,6,4,2,"DL","N374DA","BOS","Boston, MA","LAS","Las Vegas, NV","1416",21.00,21.00,1.00,0.00,0.00,0.00,21.00,0.00,0.00,
2019,6,1,6,"NK","N906NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1705",-22.00,0.00,0.00,0.00,,,,,,
2019,6,2,7,"NK","N640NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1711",-16.00,0.00,0.00,0.00,,,,,,
2019,6,3,1,"NK","N627NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1713",-14.00,0.00,0.00,0.00,,,,,,
2019,6,4,2,"NK","N618NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1721",-6.00,0.00,0.00,0.00,,,,,,
2019,6,5,3,"NK","N626NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1714",-13.00,0.00,0.00,0.00,,,,,,
2019,6,6,4,"NK","N693NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1718",-9.00,0.00,0.00,0.00,,,,,,
2019,6,7,5,"NK","N653NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1717",-10.00,0.00,0.00,0.00,,,,,,
2019,6,8,6,"NK","N650NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1702",-25.00,0.00,0.00,0.00,,,,,,
2019,6,9,7,"NK","N638NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1958",151.00,151.00,1.00,0.00,137.00,0.00,14.00,0.00,0.00,
2019,6,10,1,"NK","N603NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","2212",285.00,285.00,1.00,0.00,0.00,0.00,0.00,0.00,285.00,
2019,6,11,2,"NK","N652NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","2101",214.00,214.00,1.00,0.00,0.00,0.00,8.00,0.00,206.00,
2019,6,12,3,"NK","N655NK","LAS","Las Vegas, NV","CLE","Cleveland, OH","1815",48.00,48.00,1.00,0.00,0.00,0.00,0.00,0.00,48.00,
