"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2019,1,10,4,"AA","N909AM","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2304",4.00,4.00,0.00,0.00,,,,,,
2019,1,11,5,"AA","N928AM","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2252",-8.00,0.00,0.00,0.00,,,,,,
2019,1,13,7,"AA","N987AM","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2249",-11.00,0.00,0.00,0.00,,,,,,
2019,1,14,1,"AA","N997AA","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2249",-11.00,0.00,0.00,0.00,,,,,,
2019,1,17,4,"AA","N140AN","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2250",-10.00,0.00,0.00,0.00,,,,,,
2019,1,18,5,"AA","N987AM","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2302",2.00,2.00,0.00,0.00,,,,,,
2019,1,20,7,"AA","N928AM","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2256",-4.00,0.00,0.00,0.00,,,,,,
2019,1,21,1,"AA","N575UW","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2345",45.00,45.00,1.00,0.00,0.00,0.00,0.00,0.00,45.00,
2019,1,24,4,"AA","N162AA","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2330",30.00,30.00,1.00,0.00,0.00,0.00,0.00,0.00,30.00,
2019,1,25,5,"AA","N933AM","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2311",11.00,11.00,0.00,0.00,,,,,,
2019,1,27,7,"AA","N136AN","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2245",-15.00,0.00,0.00,0.00,,,,,,
2019,1,28,1,"AA","N905AU","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2310",10.00,10.00,0.00,0.00,,,,,,
2019,1,31,4,"AA","N993AN","LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX","2301",1.00,1.00,0.00,0.00,,,,,,
2019,1,1,2,"AA","N151AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1344",-1.00,0.00,0.00,0.00,,,,,,
2019,1,2,3,"AA","N143AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1325",-20.00,0.00,0.00,0.00,,,,,,
2019,1,3,4,"AA","N155NN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1330",-15.00,0.00,0.00,0.00,,,,,,
2019,1,4,5,"AA","N161AA","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1331",-14.00,0.00,0.00,0.00,,,,,,
2019,1,5,6,"AA","N995AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1340",-5.00,0.00,0.00,0.00,,,,,,
