
Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"HA","01/13/2019","0018","N379HA","HNL","23:40","23:39","335","339","-1","23:29","10","0","0","0","0","0"
"HA","01/14/2019","0008","N382HA","HNL","06:30","06:31","335","340","1","06:24","7","0","0","0","0","0"
"HA","01/14/2019","0018","N395HA","HNL","23:40","23:59","335","337","19","23:50","9","19","0","0","0","0"
"HA","01/15/2019","0006","N395HA","HNL","15:50","15:53","345","349","3","15:41","12","0","0","0","0","0"
"HA","01/15/2019","0008","N360HA","HNL","06:30","06:11","335","321","-19","06:03","8","0","0","0","0","0"
"HA","01/15/2019","0018","N386HA","HNL","23:40","23:48","335","345","8","23:34","14","0","0","0","0","0"
"HA","01/16/2019","0006","N386HA","HNL","15:50","15:31","345","329","-19","15:24","7","0","0","0","0","0"
"HA","01/16/2019","0008","N388HA","HNL","06:30","06:16","335","324","-14","06:08","8","0","0","0","0","0"
"HA","01/16/2019","0018","N374HA","HNL","23:40","23:17","335","323","-23","23:07","10","0","0","0","0","0"
"HA","01/17/2019","0008","N380HA","HNL","06:30","06:07","335","319","-23","05:58","9","0","0","0","0","0"
"HA","01/17/2019","0018","N388HA","HNL","23:40","23:50","335","327","10","23:41","9","0","0","0","0","0"
"HA","01/18/2019","0006","N388HA","HNL","15:50","15:19","345","312","-31","15:08","11","0","0","0","0","0"
"HA","01/18/2019","0008","N381HA","HNL","06:30","06:04","335","316","-26","05:56","8","0","0","0","0","0"
"HA","01/18/2019","0018","N374HA","HNL","23:40","23:20","335","318","-20","23:09","11","0","0","0","0","0"
"HA","01/19/2019","0008","N386HA","HNL","06:30","06:21","335","335","-9","06:13","8","0","0","0","0","0"
"HA","01/19/2019","0018","N381HA","HNL","23:40","23:41","335","330","1","23:30","11","0","0","0","0","0"
"HA","01/20/2019","0006","N382HA","HNL","15:50","15:42","345","338","-8","15:34","8","0","0","0","0","0"
"HA","01/20/2019","0008","N374HA","HNL","06:30","06:30","335","345","0","06:22","8","0","0","0","0","0"
"HA","01/20/2019","0018","N373HA","HNL","23:40","23:44","335","338","4","23:34","10","0","0","0","0","0"
"HA","01/21/2019","0008","N373HA","HNL","06:30","06:44","335","356","14","06:31","13","0","0","0","0","0"
"HA","01/21/2019","0018","N391HA","HNL","23:40","23:45","335","346","5","23:33","12","0","0","0","0","0"
"HA","01/22/2019","0006","N391HA","HNL","15:50","15:57","345","351","7","15:49","8","0","0","0","0","0"
"HA","01/22/2019","0008","N379HA","HNL","06:30","06:47","335","355","17","06:37","10","17","0","0","0","0"
"HA","01/22/2019","0018","N389HA","HNL","23:40","23:37","335","338","-3","23:28","9","0","0","0","0","0"
"HA","01/23/2019","0006","N389HA","HNL","15:50","15:57","345","356","7","15:49","8","0","0","0","0","0"
"HA","01/23/2019","0008","N391HA","HNL","06:30","07:01","335","352","31","06:50","11","31","0","0","0","0"
"HA","01/23/2019","0018","N386HA","HNL","23:40","23:53","335","349","13","23:42","11","0","0","0","0","0"
"HA","01/24/2019","0008","N396HA","HNL","06:30","06:18","335","333","-12","06:10","8","0","0","0","0","0"
"HA","01/24/2019","0018","N385HA","HNL","23:40","23:40","335","341","0","23:31","9","0","0","0","0","0"
"HA","01/25/2019","0006","N385HA","HNL","15:50","15:38","345","342","-12","15:29","9","0","0","0","0","0"
"HA","01/25/2019","0008","N390HA","HNL","06:30","06:21","335","333","-9","06:13","8","0","0","0","0","0"
"HA","01/25/2019","0018","N370HA","HNL","23:40","23:49","335","349","9","23:39","10","0","0","0","0","0"
"HA","01/26/2019","0008","N373HA","HNL","06:30","06:57","335","327","27","06:49","8","27","0","0","0","0"
"HA","01/26/2019","0018","N390HA","HNL","23:40","23:41","335","336","1","23:32","9","0","0","0","0","0"
"HA","01/27/2019","0006","N390HA","HNL","15:50","15:40","345","344","-10","15:31","9","0","0","0","0","0"
"HA","01/27/2019","0008","N374HA","HNL","06:30","06:27","335","336","-3","06:17","10","0","0","0","0","0"
"HA","01/27/2019","0018","N391HA","HNL","23:40","23:20","335","326","-20","23:09","11","0","0","0","0","0"
"HA","01/28/2019","0008","N386HA","HNL","06:30","06:11","335","333","-19","06:04","7","0","0","0","0","0"
"HA","01/28/2019","0018","N393HA","HNL","23:40","23:49","335","348","9","23:40","9","0","0","0","0","0"
"HA","01/29/2019","0006","N374HA","HNL","15:50","16:09","345","355","19","16:01","8","19","0","0","0","0"
"HA","01/29/2019","0008","N382HA","HNL","06:30","06:33","335","348","3","06:26","7","0","0","0","0","0"
"HA","01/29/2019","0018","N373HA","HNL","23:40","23:25","335","335","-15","23:16","9","0","0","0","0","0"
"HA","01/30/2019","0006","N374HA","HNL","15:50","16:00","345","358","10","15:49","11","0","0","0","0","0"
"HA","01/30/2019","0008","N373HA","HNL","06:30","06:34","335","351","4","06:20","14","0","0","0","0","0"
"HA","01/30/2019","0018","N396HA","HNL","23:40","23:45","335","346","5","23:34","11","0","0","0","0","0"
"HA","01/31/2019","0008","N396HA","HNL","06:30","06:35","335","342","5","06:29","6","0","0","0","0","0"
"HA","01/31/2019","0018","N388HA","HNL","23:40","23:40","335","338","0","23:32","8","0","0","0","0","0"
"HA","02/01/2019","0006","N388HA","HNL","15:40","18:07","335","335","147","17:58","9","147","0","0","0","0"
"HA","02/01/2019","0008","N375HA","HNL","06:30","08:55","335","317","145","08:44","11","0","0","0","0","145"
"HA","02/01/2019","0018","N390HA","HNL","23:40","23:32","335","338","-8","23:12","20","0","0","0","0","0"
"HA","02/02/2019","0008","N390HA","HNL","06:30","06:08","335","325","-22","05:54","14","0","0","0","0","0"
"HA","02/02/2019","0018","N375HA","HNL","23:40","23:49","335","320","9","23:36","13","0","0","0","0","0"
"HA","02/03/2019","0006","N375HA","HNL","15:40","15:26","335","324","-14","15:13","13","0","0","0","0","0"
"HA","02/03/2019","0008","N379HA","HNL","06:30","06:08","335","320","-22","05:51","17","0","0","0","0","0"
"HA","02/03/2019","0018","N384HA","HNL","23:40","23:33","335","338","-7","23:15","18","0","0","0","0","0"
"HA","02/04/2019","0008","N373HA","HNL","06:30","06:29","335","323","-1","06:19","10","0","0","0","0","0"
"HA","02/04/2019","0018","N390HA","HNL","23:40","23:23","335","319","-17","23:08","15","0","0","0","0","0"
"HA","02/05/2019","0006","N390HA","HNL","15:40","15:25","335","317","-15","15:15","10","0","0","0","0","0"
"HA","02/05/2019","0008","N391HA","HNL","06:30","06:13","335","321","-17","06:05","8","0","0","0","0","0"
"HA","02/05/2019","0018","N373HA","HNL","23:40","23:48","335","339","8","23:38","10","0","0","0","0","0"
"HA","02/06/2019","0006","N373HA","HNL","15:40","15:35","335","333","-5","15:25","10","0","0","0","0","0"
"HA","02/06/2019","0008","N370HA","HNL","06:30","06:05","335","319","-25","05:48","17","0","0","0","0","0"
"HA","02/06/2019","0018","N393HA","HNL","23:40","23:19","335","328","-21","22:52","27","0","0","0","0","0"
"HA","02/07/2019","0008","N393HA","HNL","06:30","06:11","335","316","-19","06:03","8","0","0","0","0","0"
"HA","02/07/2019","0018","N391HA","HNL","23:40","23:27","335","310","-13","23:11","16","0","0","0","0","0"
"HA","02/08/2019","0006","N370HA","HNL","15:40","16:00","335","308","20","15:51","9","20","0","0","0","0"
"HA","02/08/2019","0008","N391HA","HNL","06:30","06:01","335","308","-29","05:46","15","0","0","0","0","0"
"HA","02/08/2019","0018","N390HA","HNL","23:40","23:33","335","328","-7","23:08","25","0","0","0","0","0"
"HA","02/09/2019","0008","N390HA","HNL","06:30","06:35","335","291","5","06:27","8","0","0","0","0","0"
"HA","02/09/2019","0018","N391HA","HNL","23:40","23:05","335","296","-35","22:54","11","0","0","0","0","0"
"HA","02/10/2019","0006","N391HA","HNL","15:40","15:26","335","291","-14","15:17","9","0","0","0","0","0"
"HA","02/10/2019","0008","N393HA","HNL","06:30","08:41","335","292","131","08:29","12","131","0","0","0","0"
"HA","02/10/2019","0018","N381HA","HNL","23:40","23:01","335","281","-39","22:45","16","0","0","0","0","0"
"HA","02/11/2019","0008","N383HA","HNL","06:30","06:09","335","321","-21","05:33","36","0","0","0","0","0"
"HA","02/11/2019","0018","N399HA","HNL","23:40","23:14","335","299","-26","23:02","12","0","0","0","0","0"
"HA","02/12/2019","0006","N385HA","HNL","15:40","15:09","335","307","-31","15:00","9","0","0","0","0","0"
"HA","02/12/2019","0008","N392HA","HNL","06:30","06:13","335","309","-17","05:56","17","0","0","0","0","0"
"HA","02/12/2019","0018","N383HA","HNL","23:40","23:03","335","295","-37","22:55","8","0","0","0","0","0"
"HA","02/13/2019","0006","N383HA","HNL","15:40","15:33","335","300","-7","15:23","10","0","0","0","0","0"
"HA","02/13/2019","0008","N399HA","HNL","06:30","06:09","335","290","-21","06:02","7","0","0","0","0","0"
"HA","02/13/2019","0018","N388HA","HNL","23:40","22:46","335","283","-54","22:39","7","0","0","0","0","0"
"HA","02/14/2019","0008","N374HA","HNL","06:30","05:57","335","307","-33","05:47","10","0","0","0","0","0"
"HA","02/14/2019","0018","N399HA","HNL","23:40","23:26","335","321","-14","23:17","9","0","0","0","0","0"
"HA","02/15/2019","0006","N385HA","HNL","15:40","15:24","335","318","-16","15:11","13","0","0","0","0","0"
"HA","02/15/2019","0008","N399HA","HNL","06:30","06:23","335","337","-7","06:16","7","0","0","0","0","0"
"HA","02/15/2019","0018","N382HA","HNL","23:40","23:47","335","345","7","23:23","24","0","0","0","0","0"
"HA","02/16/2019","0008","N382HA","HNL","06:30","06:09","335","316","-21","05:59","10","0","0","0","0","0"
"HA","02/16/2019","0018","N374HA","HNL","23:40","00:27","335","312","47","00:19","8","47","0","0","0","0"
"HA","02/17/2019","0006","N374HA","HNL","15:40","15:32","335","324","-8","15:17","15","0","0","0","0","0"
"HA","02/17/2019","0008","N378HA","HNL","06:30","06:15","335","328","-15","05:54","21","0","0","0","0","0"
"HA","02/17/2019","0018","N392HA","HNL","23:40","23:51","335","327","11","23:41","10","0","0","0","0","0"
"HA","02/18/2019","0008","N375HA","HNL","06:30","06:17","335","323","-13","06:09","8","0","0","0","0","0"
"HA","02/18/2019","0018","N393HA","HNL","23:40","23:18","335","317","-22","23:01","17","0","0","0","0","0"
"HA","02/19/2019","0006","N393HA","HNL","15:40","15:55","335","343","15","15:46","9","15","0","0","0","0"
"HA","02/19/2019","0008","N388HA","HNL","06:30","06:21","335","329","-9","06:11","10","0","0","0","0","0"
"HA","02/19/2019","0018","N378HA","HNL","23:40","23:50","335","346","10","23:39","11","0","0","0","0","0"
"HA","02/20/2019","0006","N378HA","HNL","15:40","15:48","335","341","8","15:34","14","0","0","0","0","0"
"HA","02/20/2019","0008","N393HA","HNL","06:30","06:39","335","338","9","06:29","10","0","0","0","0","0"
"HA","02/20/2019","0018","N386HA","HNL","23:40","23:59","335","339","19","23:50","9","4","0","0","0","15"
"HA","02/21/2019","0008","N399HA","HNL","06:30","06:44","335","324","14","06:37","7","0","0","0","0","0"
"HA","02/21/2019","0018","N383HA","HNL","23:40","23:33","335","325","-7","23:23","10","0","0","0","0","0"
"HA","02/22/2019","0006","N388HA","HNL","15:40","17:48","335","325","128","17:40","8","0","0","0","0","128"
"HA","02/22/2019","0008","N374HA","HNL","06:30","06:58","335","335","28","06:50","8","28","0","0","0","0"
"HA","02/22/2019","0018","N380HA","HNL","23:40","23:54","335","340","14","23:44","10","0","0","0","0","0"
"HA","02/23/2019","0008","N361HA","HNL","06:30","06:09","335","326","-21","06:00","9","0","0","0","0","0"
"HA","02/23/2019","0018","N374HA","HNL","23:40","23:29","335","325","-11","23:19","10","0","0","0","0","0"
"HA","02/24/2019","0006","N385HA","HNL","15:40","15:22","335","325","-18","15:10","12","0","0","0","0","0"
"HA","02/24/2019","0008","N374HA","HNL","06:30","06:12","335","323","-18","06:03","9","0","0","0","0","0"
"HA","02/24/2019","0018","N384HA","HNL","23:40","01:08","335","317","88","00:59","9","88","0","0","0","0"
"HA","02/25/2019","0008","N375HA","HNL","06:30","06:11","335","316","-19","05:56","15","0","0","0","0","0"
"HA","02/25/2019","0018","N374HA","HNL","23:40","23:22","335","319","-18","23:13","9","0","0","0","0","0"
"HA","02/26/2019","0006","N374HA","HNL","15:40","15:40","335","320","0","15:29","11","0","0","0","0","0"
"HA","02/26/2019","0008","N388HA","HNL","06:30","06:10","335","317","-20","05:40","30","0","0","0","0","0"
"HA","02/26/2019","0018","N381HA","HNL","23:40","23:18","335","306","-22","23:08","10","0","0","0","0","0"
"HA","02/27/2019","0006","N381HA","HNL","15:40","15:15","335","302","-25","15:03","12","0","0","0","0","0"
"HA","02/27/2019","0008","N374HA","HNL","06:30","06:11","335","307","-19","05:58","13","0","0","0","0","0"
"HA","02/27/2019","0018","N379HA","HNL","23:40","23:20","335","299","-20","23:12","8","0","0","0","0","0"
"HA","02/28/2019","0008","N375HA","HNL","06:30","06:08","335","318","-22","05:57","11","0","0","0","0","0"
"HA","02/28/2019","0018","N374HA","HNL","23:40","23:24","335","318","-16","23:12","12","0","0","0","0","0"
"HA","03/01/2019","0006","N373HA","HNL","15:40","15:27","335","321","-13","15:15","12","0","0","0","0","0"
"HA","03/01/2019","0008","N388HA","HNL","06:30","06:12","335","326","-18","05:41","31","0","0","0","0","0"
"HA","03/01/2019","0018","N389HA","HNL","23:40","23:35","335","301","-5","23:26","9","0","0","0","0","0"
"HA","03/02/2019","0008","N385HA","HNL","06:30","06:09","335","318","-21","05:53","16","0","0","0","0","0"
"HA","03/02/2019","0018","N375HA","HNL","23:40","23:10","335","315","-30","22:57","13","0","0","0","0","0"
"HA","03/03/2019","0006","N375HA","HNL","15:40","15:12","335","313","-28","15:01","11","0","0","0","0","0"
"HA","03/03/2019","0008","N395HA","HNL","06:30","06:17","335","318","-13","06:01","16","0","0","0","0","0"
"HA","03/03/2019","0018","N383HA","HNL","23:40","22:59","335","308","-41","22:49","10","0","0","0","0","0"
"HA","03/04/2019","0008","N374HA","HNL","06:30","06:21","335","327","-9","06:11","10","0","0","0","0","0"
"HA","03/04/2019","0018","N395HA","HNL","23:40","23:16","335","314","-24","23:05","11","0","0","0","0","0"
"HA","03/05/2019","0006","N384HA","HNL","15:40","15:25","335","318","-15","15:17","8","0","0","0","0","0"
"HA","03/05/2019","0008","N370HA","HNL","06:30","06:12","335","316","-18","05:55","17","0","0","0","0","0"
"HA","03/05/2019","0018","N382HA","HNL","23:40","23:31","335","327","-9","23:11","20","0","0","0","0","0"
"HA","03/06/2019","0006","N384HA","HNL","15:40","15:40","335","331","0","15:30","10","0","0","0","0","0"
"HA","03/06/2019","0008","N391HA","HNL","06:30","06:10","335","321","-20","05:45","25","0","0","0","0","0"
"HA","03/06/2019","0018","N399HA","HNL","23:40","23:38","335","321","-2","23:14","24","0","0","0","0","0"
"HA","03/07/2019","0008","N384HA","HNL","06:30","06:12","335","323","-18","06:04","8","0","0","0","0","0"
"HA","03/07/2019","0018","N370HA","HNL","23:40","23:19","335","319","-21","23:08","11","0","0","0","0","0"
"HA","03/08/2019","0006","N370HA","HNL","15:40","16:12","335","318","32","16:04","8","32","0","0","0","0"
"HA","03/08/2019","0008","N370HA","HNL","06:30","07:36","335","304","66","07:28","8","66","0","0","0","0"
"HA","03/08/2019","0018","N373HA","HNL","23:40","23:30","335","328","-10","23:19","11","0","0","0","0","0"
"HA","03/09/2019","0008","N379HA","HNL","07:25","07:28","335","346","3","07:20","8","0","0","0","0","0"
"HA","03/09/2019","0018","N384HA","HNL","23:40","23:22","335","321","-18","23:12","10","0","0","0","0","0"
"HA","03/10/2019","0006","N388HA","HNL","16:40","16:51","335","351","11","16:42","9","0","0","0","0","0"
"HA","03/10/2019","0008","N384HA","HNL","07:25","07:29","335","340","4","07:21","8","0","0","0","0","0"
"HA","03/10/2019","0018","N375HA","HNL","23:55","24:00","335","335","5","23:50","10","0","0","0","0","0"
"HA","03/11/2019","0008","N393HA","HNL","07:25","07:26","335","335","1","07:18","8","0","0","0","0","0"
"HA","03/11/2019","0018","N361HA","HNL","23:55","00:05","335","349","10","23:56","9","0","0","0","0","0"
"HA","03/12/2019","0006","N379HA","HNL","16:40","16:37","335","331","-3","16:27","10","0","0","0","0","0"
"HA","03/12/2019","0008","N379HA","HNL","07:25","07:14","335","300","-11","07:05","9","0","0","0","0","0"
"HA","03/12/2019","0018","N374HA","HNL","23:55","23:39","335","327","-16","23:26","13","0","0","0","0","0"
"HA","03/13/2019","0006","N384HA","HNL","16:40","16:42","335","338","2","16:27","15","0","0","0","0","0"
"HA","03/13/2019","0008","N388HA","HNL","07:25","07:25","335","336","0","07:16","9","0","0","0","0","0"
"HA","03/13/2019","0018","N379HA","HNL","23:55","23:36","335","326","-19","23:25","11","0","0","0","0","0"
"HA","03/14/2019","0008","N384HA","HNL","07:25","08:34","335","323","69","08:27","7","69","0","0","0","0"
"HA","03/14/2019","0018","N390HA","HNL","23:55","00:03","335","344","8","23:53","10","0","0","0","0","0"
"HA","03/15/2019","0006","N389HA","HNL","16:40","21:00","335","0","0","20:52","8","0","0","0","0","0"
"HA","03/15/2019","0008","N388HA","HNL","07:25","07:42","335","327","17","07:34","8","17","0","0","0","0"
"HA","03/15/2019","0018","N382HA","HNL","23:55","24:00","335","324","5","23:50","10","0","0","0","0","0"
"HA","03/16/2019","0008","N381HA","HNL","07:25","07:05","335","318","-20","06:58","7","0","0","0","0","0"
"HA","03/16/2019","0018","N396HA","HNL","23:55","23:55","335","331","0","23:47","8","0","0","0","0","0"
"HA","03/17/2019","0006","N388HA","HNL","16:40","16:05","335","301","-35","15:56","9","0","0","0","0","0"
"HA","03/17/2019","0008","N378HA","HNL","07:25","06:55","335","311","-30","06:47","8","0","0","0","0","0"
"HA","03/17/2019","0018","N399HA","HNL","23:55","23:31","335","304","-24","23:17","14","0","0","0","0","0"
"HA","03/18/2019","0008","N396HA","HNL","07:25","07:07","335","329","-18","06:58","9","0","0","0","0","0"
"HA","03/18/2019","0018","N374HA","HNL","23:55","23:52","335","324","-3","23:41","11","0","0","0","0","0"
"HA","03/19/2019","0006","N374HA","HNL","16:40","16:31","335","325","-9","16:22","9","0","0","0","0","0"
"HA","03/19/2019","0008","N370HA","HNL","07:25","07:16","335","331","-9","07:08","8","0","0","0","0","0"
"HA","03/19/2019","0018","N373HA","HNL","23:55","23:50","335","326","-5","23:40","10","0","0","0","0","0"
"HA","03/20/2019","0006","N374HA","HNL","16:40","16:50","335","333","10","16:42","8","0","0","0","0","0"
"HA","03/20/2019","0008","N373HA","HNL","07:25","07:01","335","316","-24","06:52","9","0","0","0","0","0"
"HA","03/20/2019","0018","N388HA","HNL","23:55","23:44","335","327","-11","23:34","10","0","0","0","0","0"
"HA","03/21/2019","0008","N374HA","HNL","07:25","06:55","335","314","-30","06:46","9","0","0","0","0","0"
"HA","03/21/2019","0018","N391HA","HNL","23:55","23:32","335","317","-23","23:20","12","0","0","0","0","0"
"HA","03/22/2019","0006","N396HA","HNL","16:40","16:20","335","317","-20","16:12","8","0","0","0","0","0"
"HA","03/22/2019","0008","N391HA","HNL","07:25","06:56","335","308","-29","06:47","9","0","0","0","0","0"
"HA","03/22/2019","0018","N388HA","HNL","23:55","23:41","335","319","-14","23:31","10","0","0","0","0","0"
"HA","03/23/2019","0008","N388HA","HNL","07:25","07:03","335","314","-22","06:56","7","0","0","0","0","0"
"HA","03/23/2019","0018","N382HA","HNL","23:55","23:29","335","309","-26","23:21","8","0","0","0","0","0"
"HA","03/24/2019","0006","N382HA","HNL","16:40","16:15","335","313","-25","16:02","13","0","0","0","0","0"
"HA","03/24/2019","0008","N370HA","HNL","07:25","07:12","335","316","-13","07:04","8","0","0","0","0","0"
"HA","03/24/2019","0018","N395HA","HNL","23:55","23:40","335","327","-15","23:21","19","0","0","0","0","0"
"HA","03/25/2019","0008","N373HA","HNL","07:25","07:03","335","317","-22","06:56","7","0","0","0","0","0"
"HA","03/25/2019","0018","N399HA","HNL","23:55","23:36","335","321","-19","23:26","10","0","0","0","0","0"
"HA","03/26/2019","0006","N378HA","HNL","16:40","16:35","335","329","-5","16:21","14","0","0","0","0","0"
"HA","03/26/2019","0008","N374HA","HNL","07:25","06:43","335","303","-42","06:36","7","0","0","0","0","0"
"HA","03/26/2019","0018","N361HA","HNL","23:55","23:19","335","307","-36","23:04","15","0","0","0","0","0"
"HA","03/27/2019","0006","N378HA","HNL","16:40","16:16","335","313","-24","16:07","9","0","0","0","0","0"
"HA","03/27/2019","0008","N389HA","HNL","07:25","06:59","335","315","-26","06:50","9","0","0","0","0","0"
"HA","03/27/2019","0018","N375HA","HNL","23:55","23:43","335","326","-12","23:34","9","0","0","0","0","0"
"HA","03/28/2019","0008","N361HA","HNL","07:25","06:47","335","305","-38","06:40","7","0","0","0","0","0"
"HA","03/28/2019","0018","N391HA","HNL","23:55","23:41","335","314","-14","23:28","13","0","0","0","0","0"
"HA","03/29/2019","0006","N391HA","HNL","16:40","16:16","335","313","-24","16:08","8","0","0","0","0","0"
"HA","03/29/2019","0008","N360HA","HNL","07:25","07:13","335","308","-12","07:04","9","0","0","0","0","0"
"HA","03/29/2019","0018","N385HA","HNL","23:55","23:38","335","319","-17","23:23","15","0","0","0","0","0"
"HA","03/30/2019","0008","N391HA","HNL","07:25","06:54","335","312","-31","06:45","9","0","0","0","0","0"
"HA","03/30/2019","0018","N388HA","HNL","23:55","23:44","335","329","-11","23:24","20","0","0","0","0","0"
"HA","03/31/2019","0006","N360HA","HNL","16:40","16:45","335","341","5","16:36","9","0","0","0","0","0"
"HA","03/31/2019","0008","N399HA","HNL","07:25","07:13","335","327","-12","07:07","6","0","0","0","0","0"
"HA","03/31/2019","0018","N375HA","HNL","23:55","00:07","335","351","12","23:57","10","0","0","0","0","0"
"HA","04/01/2019","0006","N373HA","HNL","16:50","16:32","345","325","-18","16:22","10","0","0","0","0","0"
"HA","04/01/2019","0008","N360HA","HNL","07:25","06:55","345","319","-30","06:48","7","0","0","0","0","0"
"HA","04/01/2019","0018","N378HA","HNL","23:50","24:00","340","346","10","23:51","9","0","0","0","0","0"
"HA","04/02/2019","0006","N373HA","HNL","16:50","16:26","345","320","-24","16:14","12","0","0","0","0","0"
"HA","04/02/2019","0008","N386HA","HNL","07:25","07:06","345","329","-19","06:57","9","0","0","0","0","0"
"HA","04/02/2019","0018","N395HA","HNL","23:50","23:41","340","343","-9","23:30","11","0","0","0","0","0"
"HA","04/03/2019","0006","N395HA","HNL","16:50","16:43","345","341","-7","16:32","11","0","0","0","0","0"
"HA","04/03/2019","0008","N396HA","HNL","07:25","07:22","345","344","-3","07:12","10","0","0","0","0","0"
"HA","04/03/2019","0018","N399HA","HNL","23:50","23:29","340","328","-21","23:18","11","0","0","0","0","0"
"HA","04/04/2019","0008","N399HA","HNL","07:25","07:19","345","349","-6","07:12","7","0","0","0","0","0"
"HA","04/04/2019","0018","N381HA","HNL","23:50","23:56","340","349","6","23:43","13","0","0","0","0","0"
"HA","04/05/2019","0006","N361HA","HNL","16:50","17:41","345","342","51","17:32","9","51","0","0","0","0"
"HA","04/05/2019","0008","N381HA","HNL","07:25","07:30","345","347","5","07:20","10","0","0","0","0","0"
"HA","04/05/2019","0018","N389HA","HNL","23:50","00:02","340","352","12","23:48","14","0","0","0","0","0"
"HA","04/06/2019","0008","N389HA","HNL","07:25","06:51","345","320","-34","06:44","7","0","0","0","0","0"
"HA","04/06/2019","0018","N388HA","HNL","23:50","23:17","340","311","-33","23:06","11","0","0","0","0","0"
