YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,DEST,ARR_DEL15,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2019,1,4,5,WN,12889,SJC,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,12889,SJC,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,12889,SJC,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,12889,SJC,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,12889,SJC,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,12889,SJC,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,12889,SJC,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,12889,SJC,1,0,N,0,386,0,0,0,0,17
2019,1,4,5,WN,12889,SJC,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,12889,SLC,0,0,N,0,368,0,0,0,0,0
2019,1,4,5,WN,12889,SLC,0,0,N,0,368,0,0,0,0,0
2019,1,4,5,WN,12889,SLC,0,0,N,0,368,0,0,0,0,0
2019,1,4,5,WN,12889,SLC,0,0,N,0,368,0,0,0,0,0
2019,1,4,5,WN,12889,SLC,1,0,N,0,368,44,0,0,0,9
2019,1,4,5,WN,12889,SMF,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,12889,SMF,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,12889,SMF,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,12889,SMF,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,12889,SMF,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,12889,SMF,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,12889,SMF,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,12889,SMF,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,12889,SNA,0,0,N,0,226,0,0,0,0,0
2019,1,4,5,WN,12889,SNA,1,0,N,0,226,19,0,4,0,0
2019,1,4,5,WN,12889,SNA,1,0,N,0,226,60,0,0,0,0
2019,1,4,5,WN,12889,SNA,0,0,N,0,226,0,0,0,0,0
2019,1,4,5,WN,12889,SNA,0,0,N,0,226,0,0,0,0,0
2019,1,4,5,WN,12889,SNA,0,0,N,0,226,0,0,0,0,0
2019,1,4,5,WN,12889,SNA,0,0,N,0,226,0,0,0,0,0
2019,1,4,5,WN,12889,STL,0,0,N,0,1371,0,0,0,0,0
2019,1,4,5,WN,12889,STL,0,0,N,0,1371,0,0,0,0,0
2019,1,4,5,WN,12889,STL,0,0,N,0,1371,0,0,0,0,0
2019,1,4,5,WN,12889,TPA,0,0,N,0,1984,0,0,0,0,0
2019,1,4,5,WN,12889,TUL,0,0,N,0,1076,0,0,0,0,0
2019,1,4,5,WN,12889,TUS,0,0,N,0,365,0,0,0,0,0
2019,1,4,5,WN,12889,TUS,1,0,N,0,365,0,0,0,0,16
2019,1,4,5,WN,12889,TUS,0,0,N,0,365,0,0,0,0,0
2019,1,4,5,WN,12889,TUS,0,0,N,0,365,0,0,0,0,0
2019,1,4,5,WN,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,WN,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,WN,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,WN,12892,LAS,1,0,N,0,236,0,0,0,0,56
2019,1,4,5,WN,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,WN,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,WN,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,WN,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,WN,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,WN,12892,RNO,0,0,N,0,391,0,0,0,0,0
2019,1,4,5,WN,12892,RNO,0,0,N,0,391,0,0,0,0,0
2019,1,4,5,WN,12892,RNO,0,0,N,0,391,0,0,0,0,0
2019,1,4,5,WN,12896,LAS,0,0,N,0,775,0,0,0,0,0
2019,1,4,5,WN,12954,LAS,0,0,N,0,231,0,0,0,0,0
2019,1,4,5,WN,12954,LAS,0,0,N,0,231,0,0,0,0,0
2019,1,4,5,WN,12954,LAS,0,0,N,0,231,0,0,0,0,0
2019,1,4,5,WN,12992,LAS,0,0,N,0,1294,0,0,0,0,0
2019,1,4,5,WN,13158,LAS,0,0,N,0,795,0,0,0,0,0
2019,1,4,5,WN,13198,LAS,0,0,N,0,1139,0,0,0,0,0
2019,1,4,5,WN,13198,LAS,0,0,N,0,1139,0,0,0,0,0
2019,1,4,5,WN,13198,LAS,0,0,N,0,1139,0,0,0,0,0
2019,1,4,5,WN,13198,LAS,1,0,N,0,1139,0,0,0,0,49
2019,1,4,5,WN,13204,LAS,1,0,N,0,2039,23,0,11,0,25
2019,1,4,5,WN,13204,LAS,0,0,N,0,2039,0,0,0,0,0
2019,1,4,5,WN,13232,LAS,0,0,N,0,1521,0,0,0,0,0
2019,1,4,5,WN,13232,LAS,0,0,N,0,1521,0,0,0,0,0
2019,1,4,5,WN,13232,LAS,0,0,N,0,1521,0,0,0,0,0
2019,1,4,5,WN,13232,LAS,0,0,N,0,1521,0,0,0,0,0
2019,1,4,5,WN,13232,LAS,0,0,N,0,1521,0,0,0,0,0
2019,1,4,5,WN,13232,LAS,0,0,N,0,1521,0,0,0,0,0
2019,1,4,5,WN,13232,LAS,0,0,N,0,1521,0,0,0,0,0
2019,1,4,5,WN,13342,LAS,0,0,N,0,1524,0,0,0,0,0
2019,1,4,5,WN,13342,LAS,0,0,N,0,1524,0,0,0,0,0
2019,1,4,5,WN,13495,LAS,0,0,N,0,1500,0,0,0,0,0
2019,1,4,5,WN,13495,LAS,0,0,N,0,1500,0,0,0,0,0
2019,1,4,5,WN,13796,LAS,0,0,N,0,407,0,0,0,0,0
2019,1,4,5,WN,13796,LAS,0,0,N,0,407,0,0,0,0,0
2019,1,4,5,WN,13796,LAS,0,0,N,0,407,0,0,0,0,0
2019,1,4,5,WN,13796,LAS,0,0,N,0,407,0,0,0,0,0
2019,1,4,5,WN,13796,LAS,0,0,N,0,407,0,0,0,0,0
2019,1,4,5,WN,13796,LAS,0,0,N,0,407,0,0,0,0,0
2019,1,4,5,WN,13796,LAS,0,0,N,0,407,0,0,0,0,0
2019,1,4,5,WN,13796,LAS,0,0,N,0,407,0,0,0,0,0
2019,1,4,5,WN,13796,RNO,0,0,N,0,181,0,0,0,0,0
2019,1,4,5,WN,13796,RNO,0,0,N,0,181,0,0,0,0,0
2019,1,4,5,WN,13796,RNO,1,0,N,0,181,32,0,0,0,0
2019,1,4,5,WN,13851,LAS,0,0,N,0,986,0,0,0,0,0
2019,1,4,5,WN,13851,LAS,2,1,B,0,986,0,0,0,0,0
2019,1,4,5,WN,13871,LAS,0,0,N,0,1099,0,0,0,0,0
2019,1,4,5,WN,13871,LAS,0,0,N,0,1099,0,0,0,0,0
2019,1,4,5,WN,13891,LAS,1,0,N,0,197,0,0,0,0,15
2019,1,4,5,WN,13891,LAS,0,0,N,0,197,0,0,0,0,0
2019,1,4,5,WN,13891,LAS,0,0,N,0,197,0,0,0,0,0
2019,1,4,5,WN,13891,LAS,1,0,N,0,197,4,0,0,0,26
2019,1,4,5,WN,14057,LAS,0,0,N,0,763,0,0,0,0,0
2019,1,4,5,WN,14057,LAS,0,0,N,0,763,0,0,0,0,0
2019,1,4,5,WN,14057,LAS,0,0,N,0,763,0,0,0,0,0
2019,1,4,5,WN,14057,LAS,0,0,N,0,763,0,0,0,0,0
2019,1,4,5,WN,14100,LAS,0,0,N,0,2176,0,0,0,0,0
2019,1,4,5,WN,14107,LAS,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,WN,14107,LAS,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,WN,14107,LAS,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,WN,14107,LAS,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,WN,14107,LAS,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,WN,14107,LAS,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,WN,14107,LAS,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,WN,14107,LAS,1,0,N,0,255,136,0,0,0,0
2019,1,4,5,WN,14107,LAS,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,WN,14107,LAS,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,WN,14107,LAS,2,1,A,0,255,0,0,0,0,0
2019,1,4,5,WN,14107,RNO,0,0,N,0,601,0,0,0,0,0
2019,1,4,5,WN,14107,RNO,0,0,N,0,601,0,0,0,0,0
2019,1,4,5,WN,14122,LAS,0,0,N,0,1910,0,0,0,0,0
2019,1,4,5,WN,14492,LAS,0,0,N,0,2026,0,0,0,0,0
2019,1,4,5,WN,14570,DEN,0,0,N,0,804,0,0,0,0,0
2019,1,4,5,WN,14570,DEN,0,0,N,0,804,0,0,0,0,0
2019,1,4,5,WN,14570,LAS,0,0,N,0,345,0,0,0,0,0
2019,1,4,5,WN,14570,LAS,1,0,N,0,345,5,0,0,0,26
2019,1,4,5,WN,14570,LAS,1,0,N,0,345,8,0,0,0,13
2019,1,4,5,WN,14570,LAS,0,0,N,0,345,0,0,0,0,0
2019,1,4,5,WN,14570,LAS,0,0,N,0,345,0,0,0,0,0
2019,1,4,5,WN,14570,LAS,0,0,N,0,345,0,0,0,0,0
2019,1,4,5,WN,14570,LAS,1,0,N,0,345,1,0,17,0,9
2019,1,4,5,WN,14570,LAS,0,0,N,0,345,0,0,0,0,0
2019,1,4,5,WN,14570,LAX,0,0,N,0,391,0,0,0,0,0
2019,1,4,5,WN,14570,LAX,0,0,N,0,391,0,0,0,0,0
2019,1,4,5,WN,14570,LAX,0,0,N,0,391,0,0,0,0,0
2019,1,4,5,WN,14570,OAK,0,0,N,0,181,0,0,0,0,0
2019,1,4,5,WN,14570,OAK,0,0,N,0,181,0,0,0,0,0
2019,1,4,5,WN,14570,OAK,0,0,N,0,181,0,0,0,0,0
2019,1,4,5,WN,14570,PHX,0,0,N,0,601,0,0,0,0,0
2019,1,4,5,WN,14570,PHX,0,0,N,0,601,0,0,0,0,0
2019,1,4,5,WN,14570,SAN,0,0,N,0,488,0,0,0,0,0
2019,1,4,5,WN,14570,SAN,1,0,N,0,488,9,0,0,0,26
2019,1,4,5,WN,14570,SJC,0,0,N,0,188,0,0,0,0,0
2019,1,4,5,WN,14570,SJC,0,0,N,0,188,0,0,0,0,0
2019,1,4,5,WN,14570,SJC,0,0,N,0,188,0,0,0,0,0
2019,1,4,5,WN,14679,LAS,0,0,N,0,258,0,0,0,0,0
2019,1,4,5,WN,14679,LAS,0,0,N,0,258,0,0,0,0,0
2019,1,4,5,WN,14679,LAS,0,0,N,0,258,0,0,0,0,0
2019,1,4,5,WN,14679,LAS,0,0,N,0,258,0,0,0,0,0
2019,1,4,5,WN,14679,LAS,0,0,N,0,258,0,0,0,0,0
2019,1,4,5,WN,14679,LAS,0,0,N,0,258,0,0,0,0,0
2019,1,4,5,WN,14679,LAS,0,0,N,0,258,0,0,0,0,0
2019,1,4,5,WN,14679,LAS,0,0,N,0,258,0,0,0,0,0
2019,1,4,5,WN,14679,LAS,1,0,N,0,258,19,0,0,0,0
2019,1,4,5,WN,14679,LAS,0,0,N,0,258,0,0,0,0,0
2019,1,4,5,WN,14679,RNO,0,0,N,0,488,0,0,0,0,0
2019,1,4,5,WN,14679,RNO,0,0,N,0,488,0,0,0,0,0
2019,1,4,5,WN,14683,LAS,0,0,N,0,1069,0,0,0,0,0
2019,1,4,5,WN,14683,LAS,0,0,N,0,1069,0,0,0,0,0
2019,1,4,5,WN,14683,LAS,0,0,N,0,1069,0,0,0,0,0
2019,1,4,5,WN,14683,LAS,0,0,N,0,1069,0,0,0,0,0
2019,1,4,5,WN,14730,LAS,0,0,N,0,1624,0,0,0,0,0
2019,1,4,5,WN,14747,LAS,0,0,N,0,867,0,0,0,0,0
2019,1,4,5,WN,14747,LAS,1,0,N,0,867,18,0,0,0,0
2019,1,4,5,WN,14771,LAS,0,0,N,0,414,0,0,0,0,0
2019,1,4,5,WN,14771,LAS,0,0,N,0,414,0,0,0,0,0
2019,1,4,5,WN,14771,LAS,0,0,N,0,414,0,0,0,0,0
2019,1,4,5,WN,14771,LAS,0,0,N,0,414,0,0,0,0,0
2019,1,4,5,WN,14771,LAS,0,0,N,0,414,0,0,0,0,0
2019,1,4,5,WN,14831,LAS,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,14831,LAS,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,14831,LAS,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,14831,LAS,1,0,N,0,386,0,0,0,0,35
2019,1,4,5,WN,14831,LAS,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,14831,LAS,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,14831,LAS,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,14831,LAS,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,14831,LAS,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,14831,LAS,0,0,N,0,386,0,0,0,0,0
2019,1,4,5,WN,14831,RNO,1,0,N,0,188,4,0,0,0,11
2019,1,4,5,WN,14831,RNO,0,0,N,0,188,0,0,0,0,0
2019,1,4,5,WN,14831,RNO,0,0,N,0,188,0,0,0,0,0
2019,1,4,5,WN,14869,LAS,0,0,N,0,368,0,0,0,0,0
2019,1,4,5,WN,14869,LAS,0,0,N,0,368,0,0,0,0,0
2019,1,4,5,WN,14869,LAS,0,0,N,0,368,0,0,0,0,0
2019,1,4,5,WN,14869,LAS,0,0,N,0,368,0,0,0,0,0
2019,1,4,5,WN,14869,LAS,0,0,N,0,368,0,0,0,0,0
2019,1,4,5,WN,14893,LAS,1,0,N,0,397,9,0,0,0,6
2019,1,4,5,WN,14893,LAS,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,14893,LAS,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,14893,LAS,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,14893,LAS,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,14893,LAS,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,14893,LAS,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,14893,LAS,0,0,N,0,397,0,0,0,0,0
2019,1,4,5,WN,14908,LAS,0,0,N,0,226,0,0,0,0,0
2019,1,4,5,WN,14908,LAS,0,0,N,0,226,0,0,0,0,0
2019,1,4,5,WN,14908,LAS,0,0,N,0,226,0,0,0,0,0
2019,1,4,5,WN,14908,LAS,0,0,N,0,226,0,0,0,0,0
2019,1,4,5,WN,14908,LAS,0,0,N,0,226,0,0,0,0,0
2019,1,4,5,WN,14908,LAS,0,0,N,0,226,0,0,0,0,0
2019,1,4,5,WN,14908,LAS,0,0,N,0,226,0,0,0,0,0
2019,1,4,5,WN,15016,LAS,0,0,N,0,1371,0,0,0,0,0
2019,1,4,5,WN,15016,LAS,0,0,N,0,1371,0,0,0,0,0
2019,1,4,5,WN,15016,LAS,0,0,N,0,1371,0,0,0,0,0
2019,1,4,5,G4,12339,LAS,0,0,N,0,1590,0,0,0,0,0
2019,1,4,5,G4,13796,LAS,1,0,N,0,407,0,0,7,0,21
2019,1,4,5,G4,14716,LAS,0,0,N,0,359,0,0,0,0,0
2019,1,4,5,G4,12889,MFE,0,0,N,0,1210,0,0,0,0,0
2019,1,4,5,G4,13486,LAS,0,0,N,0,750,0,0,0,0,0
2019,1,4,5,G4,12889,AUS,0,0,N,0,1090,0,0,0,0,0
2019,1,4,5,G4,11921,LAS,0,0,N,0,420,0,0,0,0,0
2019,1,4,5,G4,12889,FAT,1,0,N,0,259,90,0,8,0,0
2019,1,4,5,G4,12280,LAS,0,0,N,0,538,0,0,0,0,0
2019,1,4,5,G4,11637,LAS,0,0,N,0,1205,0,0,0,0,0
2019,1,4,5,G4,12889,CID,0,0,N,0,1319,0,0,0,0,0
2019,1,4,5,NK,12889,LAX,1,0,N,0,236,0,0,62,0,0
2019,1,4,5,NK,13796,LAS,0,0,N,0,407,0,0,0,0,0
2019,1,4,5,NK,12889,OAK,0,0,N,0,407,0,0,0,0,0
2019,1,4,5,NK,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,NK,12889,MSP,0,0,N,0,1299,0,0,0,0,0
2019,1,4,5,NK,12889,SEA,0,0,N,0,867,0,0,0,0,0
2019,1,4,5,NK,13198,LAS,0,0,N,0,1139,0,0,0,0,0
2019,1,4,5,NK,12889,BOS,0,0,N,0,2381,0,0,0,0,0
2019,1,4,5,NK,10721,LAS,0,0,N,0,2381,0,0,0,0,0
2019,1,4,5,NK,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,NK,14057,LAS,0,0,N,0,763,0,0,0,0,0
2019,1,4,5,NK,12889,IAH,0,0,N,0,1222,0,0,0,0,0
2019,1,4,5,NK,10821,LAS,0,0,N,0,2106,0,0,0,0,0
2019,1,4,5,NK,12889,BWI,0,0,N,0,2106,0,0,0,0,0
2019,1,4,5,NK,11433,LAS,0,0,N,0,1749,0,0,0,0,0
2019,1,4,5,NK,12889,OAK,0,0,N,0,407,0,0,0,0,0
2019,1,4,5,NK,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,NK,14747,LAS,0,0,N,0,867,0,0,0,0,0
2019,1,4,5,NK,12892,LAS,1,0,N,0,236,3,0,1,0,57
2019,1,4,5,NK,12889,MCO,0,0,N,0,2039,0,0,0,0,0
2019,1,4,5,NK,13204,LAS,0,0,N,0,2039,0,0,0,0,0
2019,1,4,5,NK,11618,LAS,0,0,N,0,2227,0,0,0,0,0
2019,1,4,5,NK,12889,EWR,0,0,N,0,2227,0,0,0,0,0
2019,1,4,5,NK,13487,LAS,0,0,N,0,1299,0,0,0,0,0
2019,1,4,5,NK,11697,LAS,0,0,N,0,2173,0,0,0,0,0
2019,1,4,5,NK,12889,DTW,0,0,N,0,1749,0,0,0,0,0
2019,1,4,5,NK,14679,LAS,1,0,N,0,258,29,0,0,0,0
2019,1,4,5,NK,10397,LAS,0,0,N,0,1747,0,0,0,0,0
2019,1,4,5,AA,14107,LAS,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,AA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,AA,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,AA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,AA,14107,RNO,0,0,N,0,601,0,0,0,0,0
2019,1,4,5,AA,12889,CLT,1,0,N,0,1916,23,0,11,0,0
2019,1,4,5,AA,13930,LAS,0,0,N,0,1514,0,0,0,0,0
2019,1,4,5,AA,13930,LAS,0,0,N,0,1514,0,0,0,0,0
2019,1,4,5,AA,12889,PHX,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,AA,14107,LAS,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,AA,11298,LAS,0,0,N,0,1055,0,0,0,0,0
2019,1,4,5,AA,12889,DFW,0,0,N,0,1055,0,0,0,0,0
2019,1,4,5,AA,12889,PHX,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,AA,11057,LAS,0,0,N,0,1916,0,0,0,0,0
2019,1,4,5,AA,12889,CLT,0,0,N,0,1916,0,0,0,0,0
2019,1,4,5,AA,11298,LAS,0,0,N,0,1055,0,0,0,0,0
2019,1,4,5,AA,12889,DFW,1,0,N,0,1055,3,0,12,0,4
2019,1,4,5,AA,13303,LAS,0,0,N,0,2174,0,0,0,0,0
2019,1,4,5,AA,12889,DFW,0,0,N,0,1055,0,0,0,0,0
2019,1,4,5,AA,12889,ORD,0,0,N,0,1514,0,0,0,0,0
2019,1,4,5,AA,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,4,5,AA,14107,LAS,0,0,N,0,255,0,0,0,0,0
2019,1,4,5,B6,11697,LAS,0,0,N,0,2173,0,0,0,0,0
2019,1,4,5,B6,12889,FLL,0,0,N,0,2173,0,0,0,0,0
2019,1,4,5,B6,12954,RNO,0,0,N,0,402,0,0,0,0,0
2019,1,4,5,B6,14570,LGB,0,0,N,0,402,0,0,0,0,0
2019,1,4,5,B6,14570,JFK,0,0,N,0,2411,0,0,0,0,0
2019,1,4,5,B6,12478,RNO,1,0,N,0,2411,19,0,0,0,0
2019,1,4,5,B6,10721,LAS,0,0,N,0,2381,0,0,0,0,0
2019,1,4,5,B6,12889,BOS,0,0,N,0,2381,0,0,0,0,0
2019,1,4,5,B6,12889,LGB,0,0,N,0,231,0,0,0,0,0
2019,1,4,5,B6,12954,LAS,1,0,N,0,231,1,0,0,0,75
2019,1,4,5,B6,12954,LAS,1,0,N,0,231,4,0,2,0,88
2019,1,4,5,B6,12478,LAS,0,0,N,0,2248,0,0,0,0,0
2019,1,4,5,B6,12889,LGB,1,0,N,0,231,0,0,0,0,65
2019,1,4,5,B6,12954,LAS,0,0,N,0,231,0,0,0,0,0
2019,1,4,5,B6,12478,LAS,0,0,N,0,2248,0,0,0,0,0
2019,1,4,5,B6,12889,JFK,0,0,N,0,2248,0,0,0,0,0
2019,1,4,5,B6,10721,LAS,0,0,N,0,2381,0,0,0,0,0
2019,1,4,5,B6,12889,BOS,0,0,N,0,2381,0,0,0,0,0
2019,1,4,5,B6,12889,JFK,0,0,N,0,2248,0,0,0,0,0
2019,1,4,5,B6,10721,LAS,0,0,N,0,2381,0,0,0,0,0
2019,1,4,5,B6,12889,BOS,0,0,N,0,2381,0,0,0,0,0
2019,1,4,5,B6,12889,LGB,1,0,N,0,231,8,0,0,0,88
2019,1,4,5,B6,12889,JFK,0,0,N,0,2248,0,0,0,0,0
2019,1,4,5,B6,12478,LAS,0,0,N,0,2248,0,0,0,0,0
2019,1,4,5,YV,14570,IAH,0,0,N,0,1530,0,0,0,0,0
2019,1,4,5,YV,12266,RNO,0,0,N,0,1530,0,0,0,0,0
2019,1,5,6,NK,12889,ATL,0,0,N,0,1747,0,0,0,0,0
2019,1,5,6,NK,11298,LAS,0,0,N,0,1055,0,0,0,0,0
2019,1,5,6,NK,12889,SEA,0,0,N,0,867,0,0,0,0,0
2019,1,5,6,NK,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,5,6,NK,12889,DEN,0,0,N,0,628,0,0,0,0,0
2019,1,5,6,NK,11292,LAS,1,0,N,0,628,63,0,1,0,2
2019,1,5,6,NK,12889,OAK,1,0,N,0,407,0,0,0,0,34
2019,1,5,6,NK,12889,FLL,0,0,N,0,2173,0,0,0,0,0
2019,1,5,6,NK,11298,LAS,0,0,N,0,1055,0,0,0,0,0
2019,1,5,6,NK,12889,DFW,0,0,N,0,1055,0,0,0,0,0
2019,1,5,6,NK,12889,CLE,0,0,N,0,1824,0,0,0,0,0
2019,1,5,6,NK,14747,LAS,0,0,N,0,867,0,0,0,0,0
2019,1,5,6,NK,11042,LAS,0,0,N,0,1824,0,0,0,0,0
2019,1,5,6,NK,11433,LAS,0,0,N,0,1749,0,0,0,0,0
2019,1,5,6,NK,12889,SAN,0,0,N,0,258,0,0,0,0,0
2019,1,5,6,NK,15304,LAS,0,0,N,0,1984,0,0,0,0,0
2019,1,5,6,NK,12889,TPA,0,0,N,0,1984,0,0,0,0,0
2019,1,5,6,NK,13487,LAS,1,0,N,0,1299,0,0,15,0,0
2019,1,5,6,NK,12889,MSP,0,0,N,0,1299,0,0,0,0,0
2019,1,5,6,NK,12889,DTW,0,0,N,0,1749,0,0,0,0,0
2019,1,5,6,NK,13796,LAS,0,0,N,0,407,0,0,0,0,0
2019,1,5,6,AA,12889,DFW,0,0,N,0,1055,0,0,0,0,0
2019,1,5,6,AA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,5,6,AA,12889,DCA,0,0,N,0,2089,0,0,0,0,0
2019,1,5,6,AA,11298,LAS,0,0,N,0,1055,0,0,0,0,0
2019,1,5,6,AA,12889,DFW,0,0,N,0,1055,0,0,0,0,0
2019,1,5,6,AA,11057,LAS,1,0,N,0,1916,38,0,0,0,0
2019,1,5,6,AA,11057,LAS,0,0,N,0,1916,0,0,0,0,0
2019,1,5,6,AA,12892,LAS,1,0,N,0,236,10,0,31,0,17
2019,1,5,6,AA,14570,DFW,0,0,N,0,1345,0,0,0,0,0
2019,1,5,6,AA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,5,6,AA,12892,LAS,1,0,N,0,236,11,0,21,0,0
2019,1,5,6,AA,12889,MIA,1,0,N,0,2174,100,0,0,0,0
2019,1,5,6,AA,13303,LAS,0,0,N,0,2174,0,0,0,0,0
2019,1,5,6,AA,11298,LAS,0,0,N,0,1055,0,0,0,0,0
2019,1,5,6,AA,12889,DFW,1,0,N,0,1055,4,0,17,0,12
2019,1,5,6,AA,12889,MIA,1,0,N,0,2174,0,0,9,0,73
2019,1,5,6,AA,13303,LAS,1,0,N,0,2174,55,0,0,0,23
2019,1,5,6,AA,12889,MIA,0,0,N,0,2174,0,0,0,0,0
2019,1,5,6,AA,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,5,6,AA,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,5,6,AA,12889,CLT,0,0,N,0,1916,0,0,0,0,0
2019,1,5,6,AA,11278,LAS,0,0,N,0,2089,0,0,0,0,0
2019,1,5,6,AA,11298,LAS,0,0,N,0,1055,0,0,0,0,0
2019,1,5,6,AA,12889,DFW,0,0,N,0,1055,0,0,0,0,0
2019,1,5,6,AA,11298,RNO,0,0,N,0,1345,0,0,0,0,0
2019,1,5,6,AA,14570,DFW,0,0,N,0,1345,0,0,0,0,0
2019,1,5,6,DL,12889,SLC,0,0,N,0,368,0,0,0,0,0
2019,1,5,6,DL,14869,LAS,0,0,N,0,368,0,0,0,0,0
2019,1,5,6,DL,12889,MSP,0,0,N,0,1299,0,0,0,0,0
2019,1,5,6,DL,12889,MSP,0,0,N,0,1299,0,0,0,0,0
2019,1,5,6,DL,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,5,6,DL,12889,LAX,0,0,N,0,236,0,0,0,0,0
2019,1,5,6,DL,12892,LAS,0,0,N,0,236,0,0,0,0,0
2019,1,5,6,DL,13487,LAS,0,0,N,0,1299,0,0,0,0,0
2019,1,5,6,DL,13487,LAS,0,0,N,0,1299,0,0,0,0,0
2019,1,5,6,DL,12889,MSP,0,0,N,0,1299,0,0,0,0,0
2019,1,5,6,DL,13487,LAS,0,0,N,0,1299,0,0,0,0,0
2019,1,5,6,DL,11433,LAS,0,0,N,0,1749,0,0,0,0,0
2019,1,5,6,DL,11433,LAS,0,0,N,0,1749,0,0,0,0,0
2019,1,5,6,DL,12889,DTW,0,0,N,0,1749,0,0,0,0,0
2019,1,5,6,DL,11433,LAS,0,0,N,0,1749,0,0,0,0,0
2019,1,5,6,DL,11433,LAS,0,0,N,0,1749,0,0,0,0,0
2019,1,5,6,DL,14869,LAS,0,0,N,0,368,0,0,0,0,0
2019,1,5,6,DL,12889,SEA,0,0,N,0,867,0,0,0,0,0
2019,1,5,6,DL,14747,LAS,0,0,N,0,867,0,0,0,0,0
2019,1,5,6,DL,12889,SEA,0,0,N,0,867,0,0,0,0,0
2019,1,5,6,DL,14747,LAS,0,0,N,0,867,0,0,0,0,0
2019,1,5,6,DL,12889,SEA,0,0,N,0,867,0,0,0,0,0
